start;classe_mod_1024;steps_total;max_value;peak_step;max_debt;max_debt_step;first_surplus_step;first_descent_step;max_run_1;count_1;count_2;count_3;count_4_plus;ratio_1;ratio_2;ratio_3;ratio_4_plus;avg_v2;prefix_30;until_debt_peak;until_peak;until_descent;full_sequence
4255881;137;145;58956314129;56;13.75790004038474;56;1;1;7;84;32;17;12;0.5793103448275863;0.2206896551724138;0.11724137931034483;0.08275862068965517;1.7379310344827585;2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1;2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1;2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1;2;2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,3,5,3,1,1,3,3,1,3,3,1,1,1,1,1,3,2,1,1,1,1,1,1,2,2,1,1,1,5,4,1,2,1,1,2,3,3,2,1,5,4,2,2,1,1,2,1,1,1,3,3,5,1,4,3,1,1,2,1,1,2,1,1,2,2,1,2,1,2,4,3,1,1,1,2,1,1,1,1,4,2,2,4,3,1,1,5,4
3827241;553;140;52304792741;44;13.738350031730874;44;1;1;12;83;31;12;14;0.5928571428571429;0.22142857142857142;0.08571428571428572;0.1;1.7428571428571429;2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1;2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1;2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1;2;2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,3,1,2,1,2,1,2,3,3,1,4,3,1,1,2,3,4,6,2,2,1,2,2,1,1,2,1,4,1,1,2,2,3,1,2,1,5,1,1,5,1,1,3,1,3,1,1,3,1,2,6,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
608111;879;148;8216025965;85;13.721812561298265;85;100;100;7;89;34;13;12;0.6013513513513513;0.22972972972972974;0.08783783783783784;0.08108108108108109;1.7162162162162162;1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1;1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,2,1,1,3,1,6,2,2,2,1,3,4,2,5;1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,2,1,1,3,1,6,2,2,2,1,3,4,2,5,9,2,3,1,4,1,1,2,2,3,1,1,1,1,4,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
425299;339;65;5734125917;32;13.718800023076994;32;2;2;12;39;10;9;7;0.6;0.15384615384615385;0.13846153846153847;0.1076923076923077;1.876923076923077;1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1;1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1;1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1;1,3;1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1,3,1,2,3,4
1409023;1023;86;18997161173;32;13.718800023076994;32;44;44;14;51;17;9;9;0.5930232558139535;0.19767441860465115;0.10465116279069768;0.10465116279069768;1.8255813953488371;1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1;1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1;1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1;1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,7,3,4,5,1,2,1,3,1,1,2,3;1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,7,3,4,5,1,2,1,3,1,1,2,3,1,3,1,2,1,2,5,1,2,2,1,2,3,1,3,1,2,1,1,2,3,1,1,1,2,6,1,1,1,2,2,2,1,6,4,2,1,3,1,2,3,4
3423871;639;84;46162343069;32;13.718800023076994;32;51;51;9;50;15;8;11;0.5952380952380952;0.17857142857142858;0.09523809523809523;0.13095238095238096;1.8452380952380953;1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1;1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1;1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1;1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1,3,3,2,1,1,2,6,2,4,2,1,1,1,6,4;1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1,3,3,2,1,1,2,6,2,4,2,1,1,1,6,4,1,3,1,1,1,3,2,3,1,1,4,6,1,2,4,3,1,1,1,2,1,1,1,1,4,2,2,4,3,1,1,5,4
2252031;255;196;30079718549;126;13.705275090865655;126;141;141;10;127;31;23;15;0.6479591836734694;0.15816326530612246;0.11734693877551021;0.07653061224489796;1.6938775510204083;1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1;1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1;1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1;1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1,6,1,1,3,2,3,1,1,1,1,1,1,5,5,10;1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1,6,1,1,3,2,3,1,1,1,1,1,1,5,5,10,2,1,4,3,1,3,1,1,1,6,1,3,4,2,1,1,3,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
1330431;255;163;17494428437;61;13.682712543990519;61;85;85;9;97;35;19;12;0.5950920245398773;0.2147239263803681;0.1165644171779141;0.0736196319018405;1.7116564417177915;1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2;1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1;1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1;1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,6,4,2,1,1,2,1,2,2,4,2,1,4,1,2,2,1,4,1,1,1,3,1,3;1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,6,4,2,1,1,2,1,2,2,4,2,1,4,1,2,2,1,4,1,1,1,3,1,3,1,1,6,1,1,1,1,1,1,1,1,1,4,1,3,1,2,2,2,3,1,1,2,1,1,2,1,1,3,5,1,1,3,2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,5,1,1,3,2,2,2,5,2,1,2,1,2,3,2,2,1,3,3,2,2,4,1,1,2,3,4
3843753;681;135;50543191457;61;13.682712543990519;61;1;1;7;78;34;11;12;0.5777777777777777;0.2518518518518518;0.08148148148148149;0.08888888888888889;1.7481481481481482;2,1,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2;2,1,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,2,1,1,1,1;2,1,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,2,1,1,1,1;2;2,1,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,3,1,1,1,7,3,2,1,1,3,2,1,1,2,1,3,3,1,2,1,1,2,1,1,4,5,1,1,4,1,1,3,2,1,1,1,3,1,2,2,1,6,2,1,1,2,2,6,1,2,4,3,1,1,1,2,1,1,1,1,4,2,2,4,3,1,1,5,4
3977719;503;157;52304792741;61;13.682712543990519;61;3;3;12;95;32;15;15;0.6050955414012739;0.20382165605095542;0.09554140127388536;0.09554140127388536;1.7261146496815287;1,1,3,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1;1,1,3,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1;1,1,3,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1;1,1,3;1,1,3,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,3,1,2,1,2,1,2,3,3,1,4,3,1,1,2,3,4,6,2,2,1,2,2,1,1,2,1,4,1,1,2,2,3,1,2,1,5,1,1,5,1,1,3,1,3,1,1,3,1,2,6,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
