classe_mod;count;avg_first_descent;max_first_descent;no_descent_count;no_descent_ratio;avg_max_ratio;max_ratio;avg_final_ratio;max_final_ratio;min_final_ratio
895;4882;15.18721835313396;41;128;0.026218762802130275;26.995760719885997;7989.641723852054;2.371956009542814;1349.7726084609437;2.7496844814295887e-05
283;4883;15.200286708990374;41;127;0.026008601269711242;24.23407657755006;8531.896898859774;2.4215698132125683;1349.7828179314315;0.0002474715944031909
91;4883;15.131271759164449;41;125;0.025599016997747286;22.521003773944077;3599.3952176639573;2.7310415899789726;2699.5464133346322;0.000313206473179793
111;4883;15.18738480442351;41;124;0.02539422486176531;21.915788580979925;5992.222997555022;4.091182765768476;5399.09020855414;0.0005866027811873037
479;4883;15.144173663731312;41;123;0.02518943272578333;21.50140850442606;9598.384274854714;1.6847139539941036;1349.772788724832;0.0001856036926039018
719;4883;15.093590006143764;41;123;0.02518943272578333;20.470965929301347;3550.9468425828577;1.6265981322103567;674.8864260057239;0.0004949432115851556
667;4883;15.134548433340159;41;122;0.024984640589801353;23.376374449574225;8531.895370108117;4.516037210258649;5399.090499863822;0.00029330027628561936
27;4883;15.17284456276879;41;120;0.024575056317837397;20.780783587683445;2527.9688885708883;2.296623410397073;1349.7739361686868;0.0001649810555859417
31;4883;15.211550276469383;41;119;0.024370264181855415;22.205802741961627;6398.932500019043;2.4526627429259356;1349.7730603596144;6.186804716017304e-05
319;4883;15.196395658406717;41;119;0.024370264181855415;22.8418940283451;5326.425342043932;2.8622987668623896;2699.546779441253;0.00027840557312645034
703;4883;15.16977268072906;41;114;0.023346303501945526;22.91350677889498;4494.193971602161;2.006966856154131;1349.7733442269166;0.00016498106160414024
495;4883;15.15748515257014;41;103;0.021093590006143765;22.609482680619408;7101.902655042624;1.2791434487636344;674.8921122072687;0.0003299624455945173
1019;4882;10.863375665710775;41;56;0.011470708725931995;6.512520829018772;2699.546243655111;1.5751733100369856;2699.546243655111;0.00039106625426358943
191;4883;10.897194347737047;41;54;0.011058775343026827;13.482311418505093;3156.4022027382825;1.1890542803172701;1349.7728963314166;4.888327743573946e-05
615;4883;10.903133319680524;41;52;0.010649191071062871;10.024539659852437;2399.595831350981;0.9448439690280316;1349.7729499922884;0.0002607107891803362
1007;4882;10.898197460057354;41;51;0.010446538303973782;11.611235921240636;5055.959607098502;1.3226698083547945;1349.772908839313;2.444163899589353e-05
487;4883;10.922793364734794;41;49;0.010034814663116936;9.073038070183925;3370.6372942945513;1.1060671649229867;674.886611539016;9.77665583270167e-05
47;4883;10.875281589186976;41;49;0.010034814663116936;9.094274925127014;2996.111877227648;1.8686170141409313;2699.548205611465;7.332538331808937e-05
411;4883;10.865246774523857;41;49;0.010034814663116936;7.859571787933333;1263.984654718987;0.7329559229904576;337.44316937515833;0.0003910662489910464
71;4883;10.864222813843949;41;49;0.010034814663116936;7.98698866643578;2699.54752256163;2.171115299248754;2699.54752256163;9.776655985427637e-05
623;4883;10.792750358386238;41;49;0.010034814663116936;8.916641406232207;2399.611166420988;0.7698026480091013;674.8865621694143;3.3033472932030554e-05
303;4883;10.855007167724759;41;48;0.009830022527134958;9.035573574143688;5687.930935067925;1.3069272989168454;1349.7729974352637;0.00026071079425064793
799;4883;10.91603522424739;41;47;0.00962523039115298;10.558507977069867;2132.9754163617213;0.9743443989800084;674.8866231897756;4.888327849431137e-05
543;4883;10.846201105877535;41;47;0.00962523039115298;8.642405513376401;1052.1325279063933;0.6750246269246288;168.7223160408308;0.00026071081209876317
603;4883;10.838828588982183;41;45;0.009215646119189022;7.470220210071786;2247.0838267769996;1.063537201625099;674.8865786262776;0.0005214217117093875
539;4883;10.89555601064919;41;44;0.009010853983207045;11.046590747883524;10798.183977542707;3.038286256877616;10798.183977542707;0.00019553311623321848
383;4883;10.881834937538398;41;44;0.009010853983207045;15.463906495273978;2247.091572453102;0.9787500780017088;674.8864590551566;0.00013035547840950634
927;4882;10.839000409668168;41;43;0.008807865628840639;12.826591028949272;15167.817820050213;1.15270015023653;1349.7728511588134;0.00024747163007659103
155;4883;10.840876510342003;41;43;0.008806061847225067;8.420084517400904;3370.62645577252;1.1018894963694004;1349.7747429281208;2.7496848784035382e-05
991;4882;10.843506759524784;41;40;0.00819336337566571;9.857364568054065;3550.949128537944;0.8734001386163591;674.8863172841545;0.0001303554671154928
839;4882;10.822613682916838;41;39;0.007988529291274069;7.279183304883037;2132.974601608518;0.9524461366621215;1349.772689471205;0.00012373583479260362
763;4883;10.81773499897604;41;38;0.007782101167315175;8.030753768013552;3599.3944501188826;1.3178340193804967;2699.545837649343;0.00021997479093591174
831;4883;10.772066352652057;41;38;0.007782101167315175;11.549242770621124;2843.964940182967;0.9070355062893267;1349.7724230440615;0.00039106628963444536
879;4882;10.815854158131913;41;37;0.007578861122490782;10.662862375456625;10111.87722999957;1.3581157314656322;1349.7726755307167;5.499374533162273e-05
