start;classe_mod_1024;reached_one;total_steps;first_descent_step;final_descent_step;last_above_start_step;first_positive_surplus_step;peak_step;max_value;max_ratio;max_debt;max_debt_step;max_run_1;count_1;count_2;count_3;count_4_plus;ratio_1;ratio_2;ratio_3;ratio_4_plus;total_v2;avg_v2;final_surplus;prefix_50
4772705;865;True;148;1;74;73;1;54;117539270981;24627.390752413987;14.587975038942432;54;10;88;32;16;12;0.5945945945945946;0.21621621621621623;0.10810810810810811;0.08108108108108109;257;1.7364864864864864;22.425549893268908;2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1
3637247;1023;True;118;64;74;73;64;37;46548912269;12797.8419582173;13.643612526682773;37;14;75;15;16;12;0.635593220338983;0.1271186440677966;0.13559322033898305;0.1016949152542373;209;1.771186440677966;21.97442491490358;1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3
2375847;167;True;148;74;74;73;74;53;9751819877;4104.565604182424;12.00301253822127;53;7;89;31;13;15;0.6013513513513513;0.20945945945945946;0.08783783783783784;0.10135135135135136;256;1.7297297297297298;21.425549893268908;1,1,2,1,2,1,1,1,1,1,2,2,1,1,3,1,1,1,1,2,3,1,1,4,1,1,1,1,1,1,2,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1
4026971;603;True;145;61;73;72;61;51;117539270981;29188.01028887469;14.833087536778962;51;10;87;30;16;12;0.6;0.20689655172413793;0.1103448275862069;0.08275862068965517;252;1.7379310344827585;22.180437395432364;1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1
2727935;1023;True;117;63;73;72;63;36;46548912269;17063.79084142401;14.058650025961619;36;12;74;16;15;12;0.6324786324786325;0.13675213675213677;0.1282051282051282;0.10256410256410256;207;1.7692307692307692;21.55938741562474;1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3,3
2431999;1023;True;102;66;73;72;66;41;39391746821;16197.270977907474;13.983462529567404;41;9;61;17;13;11;0.5980392156862745;0.16666666666666666;0.12745098039215685;0.10784313725490197;183;1.7941176470588236;21.333824926442077;1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,2,3,3,3,2,2,2,1
2612167;967;True;122;5;73;72;5;47;15060541697;5765.535548454597;12.49323753389433;47;9;65;35;13;9;0.5327868852459017;0.28688524590163933;0.10655737704918032;0.07377049180327869;215;1.7622950819672132;21.634574912018962;1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,3,1,1,2,2,1,1,2,2,2
1157191;71;True;107;73;73;72;73;48;5003875349;4324.156815080656;12.078200034615492;48;5;56;31;13;7;0.5233644859813084;0.2897196261682243;0.12149532710280374;0.06542056074766354;190;1.7757009345794392;20.409012422836298;1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,6,2
3482889;265;True;123;1;73;72;1;48;15060541697;4324.152075188155;12.078200034615492;48;9;65;36;13;9;0.5284552845528455;0.2926829268292683;0.10569105691056911;0.07317073170731707;217;1.7642276422764227;22.0496124112978;2,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,3,1,1,2,2,1,1,2,2
204015;239;True;101;73;73;72;73;53;837397925;4104.589981128838;12.00301253822127;53;7;59;24;8;10;0.5841584158415841;0.2376237623762376;0.07920792079207921;0.09900990099009901;178;1.7623762376237624;17.918787427163238;1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,2,1,1,2,1,4,1,1,1,1,1,1,2,3,1,1,1
4439017;1001;True;114;1;73;72;1;56;15373321037;3463.226438871489;11.75790004038474;56;6;67;28;11;8;0.5877192982456141;0.24561403508771928;0.09649122807017543;0.07017543859649122;203;1.780701754385965;22.314274917788197;2,1,1,1,2,1,1,1,1,1,2,2,3,2,1,2,1,1,1,1,1,1,2,1,3,2,1,1,2,1,2,1,2,1,1,1,1,2,3,1,1,1,2,1,1,1,2,1,1,1
4881511;103;True;112;72;72;71;72;61;64189112525;13149.435190251543;13.682712543990519;61;5;63;28;15;6;0.5625;0.25;0.13392857142857142;0.05357142857142857;200;1.7857142857142858;22.48419991923052;1,1,2,1,1,1,2,1,1,2,1,1,1,4,2,1,1,2,1,1,3,1,1,1,1,3,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1
4091903;1023;True;116;62;72;71;62;35;46548912269;11375.8591709041;13.473687525240464;35;11;73;16;15;12;0.6293103448275862;0.13793103448275862;0.12931034482758622;0.10344827586206896;206;1.7758620689655173;22.144349916345902;1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3,3,1
4323553;225;True;104;1;72;71;1;43;39391746821;9110.966564073575;13.153387531009713;43;9;61;19;13;11;0.5865384615384616;0.18269230769230768;0.125;0.10576923076923077;187;1.7980769230769231;22.163899924999782;2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,2,3,3,3,2,2
134379;235;True;92;3;72;71;3;54;827370449;6156.9921565125505;12.587975038942432;54;7;51;25;7;9;0.5543478260869565;0.2717391304347826;0.07608695652173914;0.09782608695652174;163;1.7717391304347827;17.183449933653634;1,2,2,1,1,2,1,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2
3329263;239;True;113;72;72;71;72;55;15373321037;4617.634905082597;12.172937539663579;55;6;67;27;11;8;0.5929203539823009;0.23893805309734514;0.09734513274336283;0.07079646017699115;201;1.7787610619469028;21.899237418509358;1,1,1,2,1,1,1,1,1,2,2,3,2,1,2,1,1,1,1,1,1,2,1,3,2,1,1,2,1,2,1,2,1,1,1,1,2,3,1,1,1,2,1,1,1,2,1,1,1,1
3242665;681;True;103;1;71;70;1;42;39391746821;12147.954482192888;13.568425030288552;42;9;61;18;13;11;0.5922330097087378;0.17475728155339806;0.1262135922330097;0.10679611650485436;185;1.796116504854369;21.748862425720915;2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,2,3,3,3,2,2,2
2514687;767;True;105;71;71;70;71;57;13063393745;5194.838858673067;12.342862541105902;57;7;61;22;11;11;0.580952380952381;0.20952380952380953;0.10476190476190476;0.10476190476190476;188;1.7904761904761906;21.57893742427862;1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,3,1,1,1,3,1,1,1,1,1,2,1,1,2,2,1,3,1,1,1,2,2,1,1,3,1,1,1,1,1,2,1,2,1,1
201569;865;True;91;1;71;70;1;53;827370449;4104.651255897485;12.00301253822127;53;7;50;25;7;9;0.5494505494505495;0.27472527472527475;0.07692307692307693;0.0989010989010989;162;1.7802197802197801;17.768412434374795;2,2,1,1,2,1,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1
198079;447;True;101;71;71;70;71;44;676765205;3416.6428798610655;11.738350031730874;44;7;61;24;5;11;0.6039603960396039;0.2376237623762376;0.04950495049504951;0.10891089108910891;178;1.7623762376237624;17.918787427163238;1,1,1,1,1,2,1,1,1,1,1,2,2,3,1,4,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,6,2,1,1,1,4
3563631;111;True;111;70;70;69;70;42;43290821789;12147.952969597582;13.568425030288552;42;7;61;30;12;8;0.5495495495495496;0.2702702702702703;0.10810810810810811;0.07207207207207207;198;1.7837837837837838;22.06916241995168;1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,1,2,2,2,1,1,1,1,1,3,1,2,1,3,2,1,2
4395675;667;True;102;54;70;69;54;36;37503439181;8531.895370108117;13.058650025961619;36;15;58;21;15;8;0.5686274509803921;0.20588235294117646;0.14705882352941177;0.0784313725490196;184;1.803921568627451;22.333824926442077;1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,2,1,1,1,1,3,3,1,1,1,2,1,2,5,1,1,2,3,1
4863999;1023;True;102;63;70;69;63;41;39391746821;8098.633823937875;12.983462529567404;41;10;61;16;14;11;0.5980392156862745;0.1568627450980392;0.13725490196078433;0.10784313725490197;184;1.803921568627451;22.333824926442077;1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,2,3,3,3,2,2,2,1
151177;649;True;90;1;70;69;1;52;827370449;5472.85929076513;12.418050037500109;52;7;50;24;7;9;0.5555555555555556;0.26666666666666666;0.07777777777777778;0.1;160;1.7777777777777777;17.353374935095957;2,1,1,2,1,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1
3655839;159;True;123;70;70;69;70;63;13520309957;3698.2782767512463;11.852637545432827;63;8;75;25;10;13;0.6097560975609756;0.2032520325203252;0.08130081300813008;0.10569105691056911;217;1.7642276422764227;22.0496124112978;1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,3,1,2,1,1,1,1,5,1,1
3772031;639;True;104;70;70;69;70;56;13063393745;3463.225446715576;11.75790004038474;56;6;60;22;11;11;0.5769230769230769;0.21153846153846154;0.10576923076923077;0.10576923076923077;187;1.7980769230769231;22.163899924999782;1,1,1,1,1,1,2,1,1,1,1,4,1,1,3,1,1,1,3,1,1,1,1,1,2,1,1,2,2,1,3,1,1,1,2,2,1,1,3,1,1,1,1,1,2,1,2,1,1,2
4530343;167;True;143;58;69;68;58;49;117539270981;25944.8944552322;14.663162535336653;49;10;86;29;16;12;0.6013986013986014;0.20279720279720279;0.11188811188811189;0.08391608391608392;249;1.7412587412587412;22.350362396874687;1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4
3647999;511;True;101;63;69;68;63;40;39391746821;10798.179171924116;13.398500028846243;40;9;60;17;13;11;0.594059405940594;0.16831683168316833;0.12871287128712872;0.10891089108910891;182;1.801980198019802;21.918787427163238;1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,2,3,3,3,2,2,2,1,1
113383;743;True;89;69;69;68;69;51;827370449;7297.129631426228;12.833087536778962;51;7;50;23;7;9;0.5617977528089888;0.25842696629213485;0.07865168539325842;0.10112359550561797;158;1.7752808988764044;16.938337435817118;1,1,2,1,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1
3454191;239;True;125;69;69;68;69;32;23285566961;6741.250544917753;12.718800023076994;32;8;71;30;13;11;0.568;0.24;0.104;0.088;220;1.76;21.879687409855478;1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,2,5,1,2,1,2,1,2,4,3,1,2,1,1,2,2,1,4
3918251;427;True;121;3;69;68;3;46;15060541697;3843.6898751509284;11.908275033173183;46;9;64;35;13;9;0.5289256198347108;0.2892561983471074;0.10743801652892562;0.0743801652892562;214;1.7685950413223142;22.219537412740124;1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,3,1,1,2,2,1,1,2,2,2,3
226767;463;True;89;64;69;68;64;51;827370449;3648.5487262255974;11.833087536778962;51;7;50;22;8;9;0.5617977528089888;0.24719101123595505;0.0898876404494382;0.10112359550561797;159;1.7865168539325842;17.938337435817118;1,1,1,3,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1
1579335;327;True;103;63;69;68;63;27;5608138589;3550.9493483016586;11.793987519471216;27;14;60;21;10;12;0.5825242718446602;0.20388349514563106;0.0970873786407767;0.11650485436893204;184;1.7864077669902914;20.748862425720915;1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,4,1,1,2,1,1,3,1,1,1,1,2,4,3,2,1,1,1,1,1,2
3512991;671;True;142;8;68;67;8;63;51968116565;14793.125449225461;13.852637545432827;63;12;90;27;11;14;0.6338028169014085;0.19014084507042253;0.07746478873239436;0.09859154929577464;247;1.7394366197183098;21.935324897595848;1,1,1,1,2,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1
3827241;553;True;140;1;68;67;1;44;52304792741;13666.44868744874;13.738350031730874;44;12;83;31;12;14;0.5928571428571429;0.22142857142857142;0.08571428571428572;0.1;244;1.7428571428571429;22.105249899038142;2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4
4945135;239;True;100;51;68;67;51;34;37503439181;7583.906037145599;12.888725024519303;34;15;57;20;15;8;0.57;0.2;0.15;0.08;181;1.81;22.5037499278844;1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,2,1,1,1,1,3,3,1,1,1,2,1,2,5,1,1,2,3,1,5,2
2479519;415;True;117;68;68;67;68;42;15060541697;6073.97712903188;12.568425030288552;42;9;63;32;13;9;0.5384615384615384;0.27350427350427353;0.1111111111111111;0.07692307692307693;207;1.7692307692307692;21.55938741562474;1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,3,1,1,2,2,1,1,2,2,2,3,2,1,2,1
170075;91;True;88;63;68;67;63;50;827370449;4864.738785829781;12.2481250360578;50;7;49;23;7;9;0.5568181818181818;0.26136363636363635;0.07954545454545454;0.10227272727272728;157;1.7840909090909092;17.52329993653825;1,2,1,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1
3306025;553;True;118;1;68;67;1;43;15060541697;4555.483306085102;12.153387531009713;43;9;63;33;13;9;0.5338983050847458;0.2796610169491525;0.11016949152542373;0.07627118644067797;209;1.771186440677966;21.97442491490358;2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,3,1,1,2,2,1,1,2,2,2,3,2,1,2
138081;865;True;85;1;68;67;1;34;523608245;3792.03688414771;11.888725024519303;34;16;48;19;10;8;0.5647058823529412;0.2235294117647059;0.11764705882352941;0.09411764705882353;152;1.7882352941176471;17.278187438701735;2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,5,2,3,3,1,1,1,1,1,2,1,3,1,3,1,2
1464571;251;True;103;63;68;67;63;44;5003875349;3416.6150695323067;11.738350031730874;44;5;54;29;13;7;0.5242718446601942;0.2815533980582524;0.1262135922330097;0.06796116504854369;184;1.7864077669902914;20.748862425720915;1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,6,2,5,2,1,1
2870431;159;True;139;67;67;66;67;43;52304792741;18221.92999622705;14.153387531009713;43;12;83;30;12;14;0.5971223021582733;0.2158273381294964;0.08633093525179857;0.10071942446043165;242;1.7410071942446044;21.690212399759304;1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,3
103561;137;True;84;1;67;66;1;33;523608245;5056.036973378009;12.303762523798149;33;16;48;18;10;8;0.5714285714285714;0.21428571428571427;0.11904761904761904;0.09523809523809523;150;1.7857142857142858;16.863149939422897;2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,5,2,3,3,1,1,1,1,1,2,1,3,1,3,1,2,1
1055871;127;True;102;67;67;66;67;43;4810006061;4555.486476094144;12.153387531009713;43;8;56;25;12;9;0.5490196078431373;0.24509803921568626;0.11764705882352941;0.08823529411764706;182;1.7843137254901962;20.333824926442077;1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,3,2,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,3,2,3,1,1,1,2
3877023;159;True;128;59;66;65;59;50;150883444325;38917.34568636812;15.2481250360578;50;12;82;23;8;15;0.640625;0.1796875;0.0625;0.1171875;225;1.7578125;22.124799907692022;1,1,1,1,2,1,1,1,1,1,5,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1
4000767;1023;True;80;66;66;65;66;52;87580804661;21891.00356531635;14.418050037500109;52;9;47;18;8;7;0.5875;0.225;0.1;0.0875;149;1.8625;22.202999942307514;1,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,1,1
4305647;751;True;138;66;66;65;66;42;52304792741;12147.951920117928;13.568425030288552;42;12;82;30;12;14;0.5942028985507246;0.21739130434782608;0.08695652173913043;0.10144927536231885;241;1.7463768115942029;22.275174900480465;1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,3,1
77671;871;True;83;66;66;65;66;32;523608245;6741.360932651826;12.718800023076994;32;16;48;17;10;8;0.5783132530120482;0.20481927710843373;0.12048192771084337;0.0963855421686747;148;1.783132530120482;16.448112440144058;1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,5,2,3,3,1,1,1,1,1,2,1,3,1,3,1,2,1,1
191335;871;True;86;61;66;65;61;48;827370449;4324.198128936159;12.078200034615492;48;7;48;22;7;9;0.5581395348837209;0.2558139534883721;0.08139534883720931;0.10465116279069768;154;1.7906976744186047;17.693224937980574;1,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,3
3719279;111;True;116;64;66;65;64;41;15060541697;4049.3175416525623;11.983462529567404;41;9;62;32;13;9;0.5344827586206896;0.27586206896551724;0.11206896551724138;0.07758620689655173;206;1.7758620689655173;22.144349916345902;1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,3,1,1,2,2,1,1,2,2,2,3,2,1,2,1,2
2632383;703;True;83;63;66;65;63;44;8993831921;3416.612218282826;11.738350031730874;44;9;47;18;10;8;0.5662650602409639;0.21686746987951808;0.12048192771084337;0.0963855421686747;153;1.8433734939759037;21.448112440144058;1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,3,3,1,2,1,1,1,1,1,1,1,1,1,2,5,1,1,3,1
116507;795;True;82;65;65;64;65;31;523608245;4494.2213343404255;12.13383752235584;31;16;47;17;10;8;0.573170731707317;0.2073170731707317;0.12195121951219512;0.0975609756097561;147;1.7926829268292683;17.03307494086519;1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,5,2,3,3,1,1,1,1,1,2,1,3,1,3,1,2,1,1,4
4121215;639;True;121;63;63;62;63;47;23760995861;5765.531732996216;12.49323753389433;47;11;72;29;9;11;0.5950413223140496;0.2396694214876033;0.0743801652892562;0.09090909090909091;214;1.7685950413223142;22.219537412740124;1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,1,1,2,2,1,1,2,1,2,1,6,2,1
161439;671;True;83;58;63;62;58;45;827370449;5124.972584072002;12.323312532452022;45;7;46;22;6;9;0.5542168674698795;0.26506024096385544;0.07228915662650602;0.10843373493975904;149;1.7951807228915662;17.448112440144058;1,1,1,1,2,1,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,3,1,3,1
131071;1023;True;80;63;63;62;63;29;523608245;3994.844359164117;11.963912520913524;29;16;46;16;10;8;0.575;0.2;0.125;0.1;144;1.8;17.202999942307514;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,5,2,3,3,1,1,1,1,1,2,1,3,1,3,1,2,1,1,4,2,1
3041127;871;True;132;62;62;61;62;36;207572633873;68255.167861454;16.05865002596162;36;17;74;36;12;10;0.5606060606060606;0.2727272727272727;0.09090909090909091;0.07575757575757576;231;1.75;21.784949904807405;1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,3,5,1,1,1,2,1,1,2,2,2,3
3959295;511;True;92;62;62;61;62;30;47449950497;11984.444325820632;13.548875021634686;30;8;54;21;10;7;0.5869565217391305;0.22826086956521738;0.10869565217391304;0.07608695652173914;168;1.826086956521739;22.183449933653634;1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,5,2,1,1,1,2,2,3,1,2,7,2,3,1,1,1,2
242159;495;True;82;57;62;61;57;44;827370449;3416.641334825466;11.738350031730874;44;7;45;22;6;9;0.5487804878048781;0.2682926829268293;0.07317073170731707;0.10975609756097561;148;1.8048780487804879;18.03307494086519;1,1,1,2,1,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,3,1,3,1,1
4561691;795;True;131;61;61;60;61;35;207572633873;45503.44025340603;15.473687525240464;35;17;73;36;12;10;0.5572519083969466;0.2748091603053435;0.0916030534351145;0.07633587786259542;230;1.7557251908396947;22.369912405528567;1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,3,5,1,1,1,2,1,1,2,2,2,3,2
3252223;1023;True;108;34;61;60;34;29;51968116565;15979.259898537093;13.963912520913524;29;12;67;22;7;12;0.6203703703703703;0.2037037037037037;0.06481481481481481;0.1111111111111111;193;1.787037037037037;21.824049922115137;1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,9,1,2,4,7,3,1,1,1,2,2,2,1,1,1,3,1,3,1,1,2
3751423;511;True;135;27;61;60;27;56;51968116565;13852.907700624537;13.75790004038474;56;12;85;25;12;13;0.6296296296296297;0.18518518518518517;0.08888888888888889;0.0962962962962963;236;1.7481481481481482;22.03006240264392;1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2
2138439;327;True;102;61;61;60;61;52;11703159125;5472.75799075868;12.418050037500109;52;8;60;23;12;7;0.5882352941176471;0.22549019607843138;0.11764705882352941;0.06862745098039216;183;1.7941176470588236;21.333824926442077;1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1
2480287;159;True;112;61;61;60;61;46;9533450789;3843.6885687019285;11.908275033173183;46;7;69;21;11;11;0.6160714285714286;0.1875;0.09821428571428571;0.09821428571428571;199;1.7767857142857142;21.48419991923052;1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,3,1,1,2,1,2,2,1,1,1,4,1,1,2
3176607;159;True;108;44;61;60;44;34;12045545957;3791.9534764608907;11.888725024519303;34;8;65;22;11;10;0.6018518518518519;0.2037037037037037;0.10185185185185185;0.09259259259259259;193;1.787037037037037;21.824049922115137;1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,4,1,2,1,1,2,3,7,1,6,1,3,2,2,1,3
161535;767;True;100;55;60;59;55;33;816716357;5055.9715046274805;12.303762523798149;33;7;61;21;7;11;0.61;0.21;0.07;0.11;176;1.76;17.5037499278844;1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,4,3,2,1,6,1,4,1,2,1,2,1,1,3,1,2,4
1330623;447;True;90;60;60;59;60;55;6144335189;4617.63789518143;12.172937539663579;55;6;55;21;7;7;0.6111111111111112;0.23333333333333334;0.07777777777777778;0.07777777777777778;163;1.8111111111111111;20.353374935095957;1,1,1,1,1,2,1,1,1,3,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,2,2,2,1,1,1,3,1,1,2,2,1,1,2
3207659;491;True;101;3;60;59;3;51;11703159125;3648.504758454686;11.833087536778962;51;8;59;23;12;7;0.5841584158415841;0.22772277227722773;0.1188118811881188;0.06930693069306931;182;1.801980198019802;21.918787427163238;1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1
