src,dst,count,source_events,deterministic_probability,empirical_probability
K15:L11:w1-1-1-1-1-1-1-2-1-3-2:b1,K14:L10:w1-1-1-1-1-1-2-1-3-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-1-2-2-1-3:b1,K14:L10:w1-1-1-1-1-1-2-2-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-1-2-2-2-2:b1,K14:L10:w1-1-1-1-1-1-2-2-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-1-2-3-1-2:b1,K14:L10:w1-1-1-1-1-1-2-3-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-1-3-1-1-3:b1,K14:L10:w1-1-1-1-1-1-3-1-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-1-3-1-2-2:b1,K14:L10:w1-1-1-1-1-1-3-1-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-1-3-2-1-2:b1,K14:L10:w1-1-1-1-1-1-3-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-1-4-1-1-2:b1,K14:L10:w1-1-1-1-1-1-4-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-1-1-1-4:b1,K14:L10:w1-1-1-1-1-2-1-1-1-4:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-1-1-2-3:b1,K14:L10:w1-1-1-1-1-2-1-1-2-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-1-1-3-2:b1,K14:L10:w1-1-1-1-1-2-1-1-3-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-1-2-1-3:b1,K14:L10:w1-1-1-1-1-2-1-2-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-1-2-2-2:b1,K14:L10:w1-1-1-1-1-2-1-2-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-1-3-1-2:b1,K14:L10:w1-1-1-1-1-2-1-3-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-2-1-1-3:b1,K14:L10:w1-1-1-1-1-2-2-1-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-2-1-2-2:b1,K14:L10:w1-1-1-1-1-2-2-1-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-2-2-1-2:b1,K14:L10:w1-1-1-1-1-2-2-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-2-3-1-1-2:b1,K14:L10:w1-1-1-1-1-2-3-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-3-1-1-1-3:b1,K14:L10:w1-1-1-1-1-3-1-1-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-3-1-1-2-2:b1,K14:L10:w1-1-1-1-1-3-1-1-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-3-1-2-1-2:b1,K14:L10:w1-1-1-1-1-3-1-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-3-2-1-1-2:b1,K14:L10:w1-1-1-1-1-3-2-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-1-4-1-1-1-2:b1,K14:L10:w1-1-1-1-1-4-1-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-1-1-1-4:b1,K14:L10:w1-1-1-1-2-1-1-1-1-4:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-1-1-2-3:b1,K14:L10:w1-1-1-1-2-1-1-1-2-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-1-1-3-2:b1,K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-1-2-1-3:b1,K14:L10:w1-1-1-1-2-1-1-2-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-1-2-2-2:b1,K14:L10:w1-1-1-1-2-1-1-2-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-1-3-1-2:b1,K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-2-1-1-3:b1,K14:L10:w1-1-1-1-2-1-2-1-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-2-1-2-2:b1,K14:L10:w1-1-1-1-2-1-2-1-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-2-2-1-2:b1,K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-1-3-1-1-2:b1,K14:L10:w1-1-1-1-2-1-3-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-2-1-1-1-3:b1,K14:L10:w1-1-1-1-2-2-1-1-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-2-1-1-2-2:b1,K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-2-1-2-1-2:b1,K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-2-2-1-1-2:b1,K14:L10:w1-1-1-1-2-2-2-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-2-3-1-1-1-2:b1,K14:L10:w1-1-1-1-2-3-1-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-3-1-1-1-2-2:b1,K14:L10:w1-1-1-1-3-1-1-1-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-3-1-1-2-1-2:b1,K14:L10:w1-1-1-1-3-1-1-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-3-1-2-1-1-2:b1,K14:L10:w1-1-1-1-3-1-2-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-1-3-2-1-1-1-2:b1,K14:L10:w1-1-1-1-3-2-1-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-1-1-3-1-2:b1,K14:L10:w1-1-1-2-1-1-1-3-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-1-2-1-1-3:b1,K14:L10:w1-1-1-2-1-1-2-1-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-1-2-1-2-2:b1,K14:L10:w1-1-1-2-1-1-2-1-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-1-2-2-1-2:b1,K14:L10:w1-1-1-2-1-1-2-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-1-3-1-1-2:b1,K14:L10:w1-1-1-2-1-1-3-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,K14:L10:w1-1-1-2-1-2-1-1-1-3:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-2-1-1-2-2:b1,K14:L10:w1-1-1-2-1-2-1-1-2-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-2-1-2-1-2:b1,K14:L10:w1-1-1-2-1-2-1-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-1-2-2-1-1-2:b1,K14:L10:w1-1-1-2-1-2-2-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-2-1-1-2-1-2:b1,K14:L10:w1-1-1-2-2-1-1-2-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-2-2-1-2-1-1-2:b1,K14:L10:w1-1-1-2-2-1-2-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-1-3-1-1-2-1-1-2:b1,K14:L10:w1-1-1-3-1-1-2-1-1-2:b1,12,16,0.75,0.75
K15:L11:w1-1-1-2-1-2-1-2-1-1-2:b1,K10:L7:w1-1-2-1-2-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-1-1-1-4:b1,K14:L11:w1-1-1-1-1-1-1-1-1-1-4:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-1-1-2-3:b1,K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-1-1-3-2:b1,K14:L11:w1-1-1-1-1-1-1-1-1-3-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-1-2-1-3:b1,K14:L11:w1-1-1-1-1-1-1-1-2-1-3:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-1-2-2-2:b1,K14:L11:w1-1-1-1-1-1-1-1-2-2-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-1-3-1-2:b1,K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-2-1-1-3:b1,K14:L11:w1-1-1-1-1-1-1-2-1-1-3:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-2-1-2-2:b1,K14:L11:w1-1-1-1-1-1-1-2-1-2-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-2-2-1-2:b1,K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,K14:L11:w1-1-1-1-1-1-1-3-1-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-2-1-1-1-3:b1,K14:L11:w1-1-1-1-1-1-2-1-1-1-3:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-2-1-1-2-2:b1,K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-2-1-2-1-2:b1,K14:L11:w1-1-1-1-1-1-2-1-2-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-2-2-1-1-2:b1,K14:L11:w1-1-1-1-1-1-2-2-1-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-1-3-1-1-1-2:b1,K14:L11:w1-1-1-1-1-1-3-1-1-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-2-1-1-1-1-3:b1,K14:L11:w1-1-1-1-1-2-1-1-1-1-3:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-2-1-1-1-2-2:b1,K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-2-1-1-2-1-2:b1,K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-2-1-2-1-1-2:b1,K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-2-2-1-1-1-2:b1,K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-1-3-1-1-1-1-2:b1,K14:L11:w1-1-1-1-1-3-1-1-1-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-2-1-1-1-2-1-2:b1,K14:L11:w1-1-1-1-2-1-1-1-2-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-2-1-1-2-1-1-2:b1,K14:L11:w1-1-1-1-2-1-1-2-1-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-2-1-2-1-1-1-2:b1,K14:L11:w1-1-1-1-2-1-2-1-1-1-2:b1,12,16,0.75,0.75
K15:L12:w1-1-1-1-1-2-2-1-1-1-1-2:b1,K8:L6:w1-1-1-1-2-2:b1,12,16,0.75,0.75
K15:L13:w1-1-1-1-1-1-1-1-1-1-1-1-3:b1,K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3:b1,12,16,0.75,0.75
K15:L13:w1-1-1-1-1-1-1-1-1-1-1-2-2:b1,K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2:b1,12,16,0.75,0.75
K15:L13:w1-1-1-1-1-1-1-1-1-1-2-1-2:b1,K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1,12,16,0.75,0.75
K15:L13:w1-1-1-1-1-1-1-1-1-2-1-1-2:b1,K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,12,16,0.75,0.75
K15:L13:w1-1-1-1-1-1-1-1-2-1-1-1-2:b1,K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1,12,16,0.75,0.75
K15:L13:w1-1-1-1-1-1-1-2-1-1-1-1-2:b1,K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2:b1,12,16,0.75,0.75
K15:L14:w1-1-1-1-1-1-1-1-1-1-1-1-1-2:b1,K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1,12,16,0.75,0.75
K16:L11:w1-1-1-3-1-1-2-2-1-1-2:b1,K6:L4:w1-1-2-2:b1,12,16,0.75,0.75
K14:L10:w1-1-1-3-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b2,11,12,0.9166666666666666,0.9166666666666666
K15:L11:w1-1-1-1-2-1-3-1-1-1-2:b1,K9:L6:w1-1-1-2-1-3:b1,11,16,0.6875,0.6875
K15:L12:w1-1-1-1-2-1-1-2-1-1-1-2:b1,K9:L7:w1-1-1-2-1-1-2:b1,11,16,0.6875,0.6875
K6:L4:w1-1-1-3:b2,K6:L4:w1-1-1-3:b1,11,16,0.6875,0.6875
K12:L8:w1-1-2-1-1-3-1-2:b1,K3:L2:w1-2:b1,10,10,1.0,1.0
K12:L8:w1-1-2-1-2-1-1-3:b1,K3:L2:w1-2:b2,10,10,1.0,1.0
K12:L8:w1-1-2-1-2-1-2-2:b1,K3:L2:w1-2:b3,10,10,1.0,1.0
K12:L8:w1-1-2-1-2-2-1-2:b1,K3:L2:w1-2:b2,10,10,1.0,1.0
K12:L8:w1-1-2-2-1-2-1-2:b1,K3:L2:w1-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-1-1-1-3-2:b1,K4:L3:w1-1-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-1-1-2-1-3:b1,K4:L3:w1-1-2:b2,10,10,1.0,1.0
K13:L9:w1-1-1-2-1-1-2-2-2:b1,K4:L3:w1-1-2:b2,10,10,1.0,1.0
K13:L9:w1-1-1-2-1-1-3-1-2:b1,K12:L8:w1-1-2-1-1-3-1-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-1-2-1-1-3:b1,K12:L8:w1-1-2-1-2-1-1-3:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-1-2-1-2-2:b1,K12:L8:w1-1-2-1-2-1-2-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-1-2-2-1-2:b1,K12:L8:w1-1-2-1-2-2-1-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-1-3-1-1-2:b1,K4:L3:w1-1-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-2-1-1-1-3:b1,K6:L4:w1-1-2-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-2-1-2-1-2:b1,K12:L8:w1-1-2-2-1-2-1-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-2-2-2-1-1-2:b1,K6:L4:w1-1-2-2:b1,10,10,1.0,1.0
K13:L9:w1-1-1-3-1-2-1-1-2:b1,K3:L2:w1-2:b1,10,10,1.0,1.0
K13:L9:w1-1-2-1-2-1-1-2-2:b1,K3:L2:w1-2:b2,10,10,1.0,1.0
K13:L9:w1-1-2-1-2-1-2-1-2:b1,K3:L2:w1-2:b4,10,10,1.0,1.0
K14:L10:w1-1-1-1-1-1-1-1-1-5:b1,K13:L9:w1-1-1-1-1-1-1-1-5:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-1-2-4:b1,K13:L9:w1-1-1-1-1-1-1-2-4:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-1-3-3:b1,K13:L9:w1-1-1-1-1-1-1-3-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-1-4-2:b1,K13:L9:w1-1-1-1-1-1-1-4-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-2-1-4:b1,K13:L9:w1-1-1-1-1-1-2-1-4:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-2-2-3:b1,K13:L9:w1-1-1-1-1-1-2-2-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-2-3-2:b1,K13:L9:w1-1-1-1-1-1-2-3-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-3-1-3:b1,K13:L9:w1-1-1-1-1-1-3-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-3-2-2:b1,K13:L9:w1-1-1-1-1-1-3-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-1-4-1-2:b1,K13:L9:w1-1-1-1-1-1-4-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-2-1-1-4:b1,K13:L9:w1-1-1-1-1-2-1-1-4:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-2-1-2-3:b1,K13:L9:w1-1-1-1-1-2-1-2-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-2-1-3-2:b1,K13:L9:w1-1-1-1-1-2-1-3-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-2-2-1-3:b1,K13:L9:w1-1-1-1-1-2-2-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-2-2-2-2:b1,K13:L9:w1-1-1-1-1-2-2-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-2-3-1-2:b1,K13:L9:w1-1-1-1-1-2-3-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-3-1-1-3:b1,K13:L9:w1-1-1-1-1-3-1-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-3-1-2-2:b1,K13:L9:w1-1-1-1-1-3-1-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-3-2-1-2:b1,K13:L9:w1-1-1-1-1-3-2-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-1-4-1-1-2:b1,K13:L9:w1-1-1-1-1-4-1-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-1-1-1-4:b1,K13:L9:w1-1-1-1-2-1-1-1-4:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-1-1-2-3:b1,K13:L9:w1-1-1-1-2-1-1-2-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-1-1-3-2:b1,K13:L9:w1-1-1-1-2-1-1-3-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-1-2-1-3:b1,K13:L9:w1-1-1-1-2-1-2-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-1-2-2-2:b1,K13:L9:w1-1-1-1-2-1-2-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-1-3-1-2:b1,K13:L9:w1-1-1-1-2-1-3-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-2-1-1-3:b1,K13:L9:w1-1-1-1-2-2-1-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-2-1-2-2:b1,K13:L9:w1-1-1-1-2-2-1-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-2-2-1-2:b1,K13:L9:w1-1-1-1-2-2-2-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-2-3-1-1-2:b1,K13:L9:w1-1-1-1-2-3-1-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-3-1-1-1-3:b1,K13:L9:w1-1-1-1-3-1-1-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-3-1-1-2-2:b1,K13:L9:w1-1-1-1-3-1-1-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-3-1-2-1-2:b1,K13:L9:w1-1-1-1-3-1-2-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-3-2-1-1-2:b1,K13:L9:w1-1-1-1-3-2-1-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-1-4-1-1-1-2:b1,K13:L9:w1-1-1-1-4-1-1-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,K13:L9:w1-1-1-2-1-1-1-3-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-1-1-2-1-3:b1,K13:L9:w1-1-1-2-1-1-2-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-1-1-2-2-2:b1,K13:L9:w1-1-1-2-1-1-2-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,K13:L9:w1-1-1-2-1-1-3-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-1-2-1-1-3:b1,K13:L9:w1-1-1-2-1-2-1-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-1-2-1-2-2:b1,K13:L9:w1-1-1-2-1-2-1-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,K13:L9:w1-1-1-2-1-2-2-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-1-3-1-1-2:b1,K13:L9:w1-1-1-2-1-3-1-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-2-1-1-1-3:b1,K13:L9:w1-1-1-2-2-1-1-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,K13:L9:w1-1-1-2-2-1-1-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,K13:L9:w1-1-1-2-2-1-2-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-2-2-2-1-1-2:b1,K13:L9:w1-1-1-2-2-2-1-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-3-1-1-2-1-2:b1,K13:L9:w1-1-1-3-1-1-2-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-1-3-1-2-1-1-2:b1,K13:L9:w1-1-1-3-1-2-1-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-2-1-1-3-1-1-2:b1,K9:L6:w1-1-2-1-1-3:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-2-1-2-1-1-2-2:b1,K13:L9:w1-1-2-1-2-1-1-2-2:b1,10,12,0.8333333333333334,0.8333333333333334
K14:L10:w1-1-1-2-1-2-1-2-1-2:b1,K13:L9:w1-1-2-1-2-1-2-1-2:b1,10,12,0.8333333333333334,0.8333333333333334
K12:L8:w1-1-1-1-1-1-1-5:b1,K11:L7:w1-1-1-1-1-1-5:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-1-1-2-4:b1,K11:L7:w1-1-1-1-1-2-4:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-1-1-3-3:b1,K11:L7:w1-1-1-1-1-3-3:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-1-1-4-2:b1,K11:L7:w1-1-1-1-1-4-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-1-2-1-4:b1,K11:L7:w1-1-1-1-2-1-4:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-1-2-2-3:b1,K11:L7:w1-1-1-1-2-2-3:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-1-2-3-2:b1,K11:L7:w1-1-1-1-2-3-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-1-3-2-2:b1,K11:L7:w1-1-1-1-3-2-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-2-1-1-4:b1,K11:L7:w1-1-1-2-1-1-4:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-2-1-2-3:b1,K11:L7:w1-1-1-2-1-2-3:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-2-1-3-2:b1,K11:L7:w1-1-1-2-1-3-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-2-2-1-3:b1,K11:L7:w1-1-1-2-2-1-3:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-2-2-2-2:b1,K11:L7:w1-1-1-2-2-2-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-2-3-1-2:b1,K11:L7:w1-1-1-2-3-1-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-3-1-1-3:b1,K11:L7:w1-1-1-3-1-1-3:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-3-1-2-2:b1,K11:L7:w1-1-1-3-1-2-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-3-2-1-2:b1,K11:L7:w1-1-1-3-2-1-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-1-4-1-1-2:b1,K11:L7:w1-1-1-4-1-1-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-1-1-1-4:b1,K4:L3:w1-1-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-1-1-2-3:b1,K4:L3:w1-1-2:b2,9,9,1.0,1.0
K12:L8:w1-1-1-2-1-1-3-2:b1,K11:L7:w1-1-2-1-1-3-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-1-2-1-3:b1,K11:L7:w1-1-2-1-2-1-3:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-1-2-2-2:b1,K11:L7:w1-1-2-1-2-2-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-1-3-1-2:b1,K11:L7:w1-1-2-1-3-1-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-2-1-1-3:b1,K11:L7:w1-1-2-2-1-1-3:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-2-1-2-2:b1,K11:L7:w1-1-2-2-1-2-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-2-2-1-2:b1,K11:L7:w1-1-2-2-2-1-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-2-3-1-1-2:b1,K4:L3:w1-1-2:b1,9,9,1.0,1.0
K12:L8:w1-1-1-3-1-2-1-2:b1,K11:L7:w1-1-3-1-2-1-2:b1,9,9,1.0,1.0
