source_node,source_b,t,event_index,step,node,node_id,K,L,b,v2_n_minus_q,value_bit_length
K9:L6:w1-1-2-2-1-2,1,0,6,11,K3:L2:w1-2,0,3,2,1,4,9
K9:L6:w1-1-2-2-1-2,1,0,7,14,K7:L5:w1-1-2-1-2,8,7,5,1,10,8
K9:L6:w1-1-2-2-1-2,1,0,8,15,K3:L2:w1-2,0,3,2,2,8,8
K9:L6:w1-1-2-2-1-2,1,0,9,17,K3:L2:w1-2,0,3,2,1,5,9
K9:L6:w1-1-2-2-1-2,1,0,10,19,K15:L10:w1-1-1-1-1-3-1-1-1-4,545,15,10,1,16,9
K9:L6:w1-1-2-2-1-2,1,0,11,20,K14:L9:w1-1-1-1-3-1-1-1-4,299,14,9,1,15,9
K9:L6:w1-1-2-2-1-2,1,0,12,21,K6:L4:w1-1-1-3,3,6,4,1,12,10
K9:L6:w1-1-2-2-1-2,1,1,0,0,K11:L7:w1-1-2-2-1-2-2,71,11,7,1,13,11
K9:L6:w1-1-2-2-1-2,1,1,1,1,K3:L2:w1-2,0,3,2,1,4,11
K9:L7:w1-1-1-1-1-1-3,1,0,0,0,K15:L10:w1-1-1-1-1-1-3-1-3-2,517,15,10,1,19,10
K9:L7:w1-1-1-1-1-1-3,1,0,1,1,K14:L9:w1-1-1-1-1-3-1-3-2,271,14,9,1,18,11
K9:L7:w1-1-1-1-1-1-3,1,0,2,2,K11:L7:w1-1-1-1-3-1-3,52,11,7,1,12,11
K9:L7:w1-1-1-1-1-1-3,1,0,3,3,K6:L4:w1-1-1-3,3,6,4,1,8,12
K9:L7:w1-1-1-1-1-1-3,1,1,0,0,K15:L11:w1-1-1-1-1-1-3-2-1-1-2,723,15,11,1,16,11
K9:L7:w1-1-1-1-1-1-3,1,1,1,1,K14:L10:w1-1-1-1-1-3-2-1-1-2,420,14,10,1,15,12
K9:L7:w1-1-1-1-1-1-3,1,1,2,2,K13:L9:w1-1-1-1-3-2-1-1-2,193,13,9,1,14,13
K9:L7:w1-1-1-1-1-1-3,1,1,3,3,K12:L8:w1-1-1-3-2-1-1-2,128,12,8,1,13,13
K9:L7:w1-1-1-1-1-1-3,1,1,4,8,K4:L3:w1-1-2,1,4,3,1,5,13
K9:L7:w1-1-1-1-1-1-3,1,1,5,9,K3:L2:w1-2,0,3,2,1,4,14
K9:L7:w1-1-1-1-1-2-2,1,0,0,0,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,17,10
K9:L7:w1-1-1-1-1-2-2,1,0,1,1,K8:L6:w1-1-1-1-2-2,11,8,6,1,13,11
K9:L7:w1-1-1-1-1-2-2,1,0,2,2,K7:L5:w1-1-1-2-2,7,7,5,1,11,11
K9:L7:w1-1-1-1-1-2-2,1,0,3,3,K6:L4:w1-1-2-2,4,6,4,1,9,12
K9:L7:w1-1-1-1-1-2-2,1,0,4,4,K3:L2:w1-2,0,3,2,1,4,12
K9:L7:w1-1-1-1-1-2-2,1,0,5,7,K12:L9:w1-1-1-1-1-2-1-2-2,143,12,9,1,15,12
K9:L7:w1-1-1-1-1-2-2,1,0,6,8,K16:L11:w1-1-1-1-2-1-2-2-1-1-3,970,16,11,1,17,13
K9:L7:w1-1-1-1-1-2-2,1,0,7,9,K15:L10:w1-1-1-2-1-2-2-1-1-3,636,15,10,1,16,13
K9:L7:w1-1-1-1-1-2-2,1,0,8,10,K14:L9:w1-1-2-1-2-2-1-1-3,374,14,9,1,15,14
K9:L7:w1-1-1-1-1-2-2,1,0,9,11,K3:L2:w1-2,0,3,2,2,7,14
K9:L7:w1-1-1-1-1-2-2,1,0,10,13,K3:L2:w1-2,0,3,2,1,4,15
K9:L7:w1-1-1-1-1-2-2,1,0,11,20,K5:L4:w1-1-1-2,2,5,4,1,9,12
K9:L7:w1-1-1-1-1-2-2,1,0,12,21,K4:L3:w1-1-2,1,4,3,1,7,12
K9:L7:w1-1-1-1-1-2-2,1,0,13,22,K3:L2:w1-2,0,3,2,1,5,13
K9:L7:w1-1-1-1-1-2-2,1,0,14,24,K15:L11:w1-1-1-1-2-1-1-2-1-1-3,751,15,11,1,16,13
K9:L7:w1-1-1-1-1-2-2,1,0,15,25,K16:L11:w1-1-1-2-1-1-2-1-1-3-2,1031,16,11,1,17,14
K9:L7:w1-1-1-1-1-2-2,1,0,16,26,K4:L3:w1-1-2,1,4,3,2,12,14
K9:L7:w1-1-1-1-1-2-2,1,0,17,27,K3:L2:w1-2,0,3,2,1,5,15
K9:L7:w1-1-1-1-1-2-2,1,0,18,29,K11:L7:w1-1-2-1-1-3-2,66,11,7,1,12,15
K9:L7:w1-1-1-1-1-2-2,1,0,19,30,K3:L2:w1-2,0,3,2,1,5,16
K9:L7:w1-1-1-1-1-2-2,1,0,20,37,K4:L3:w1-1-2,1,4,3,1,7,14
K9:L7:w1-1-1-1-1-2-2,1,0,21,38,K3:L2:w1-2,0,3,2,1,5,14
K9:L7:w1-1-1-1-1-2-2,1,1,0,0,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,11
K9:L7:w1-1-1-1-1-2-2,1,1,1,1,K8:L6:w1-1-1-1-2-2,11,8,6,1,9,12
K9:L7:w1-1-1-1-1-2-2,1,1,2,2,K7:L5:w1-1-1-2-2,7,7,5,1,8,12
K9:L7:w1-1-1-1-1-2-2,1,1,3,3,K6:L4:w1-1-2-2,4,6,4,1,7,13
K9:L7:w1-1-1-1-1-2-2,1,1,4,4,K3:L2:w1-2,0,3,2,1,4,14
K9:L7:w1-1-1-1-2-1-2,1,0,0,0,K11:L8:w1-1-1-1-2-1-2-2,82,11,8,1,12,9
K9:L7:w1-1-1-1-2-1-2,1,0,1,1,K10:L7:w1-1-1-2-1-2-2,35,10,7,1,11,10
K9:L7:w1-1-1-1-2-1-2,1,0,2,2,K9:L6:w1-1-2-1-2-2,21,9,6,1,10,10
K9:L7:w1-1-1-1-2-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,2,7,11
K9:L7:w1-1-1-1-2-1-2,1,0,4,5,K3:L2:w1-2,0,3,2,1,4,11
K9:L7:w1-1-1-1-2-1-2,1,1,0,0,K16:L11:w1-1-1-1-2-1-2-1-1-2-3,965,16,11,1,17,11
K9:L7:w1-1-1-1-2-1-2,1,1,1,1,K15:L10:w1-1-1-2-1-2-1-1-2-3,631,15,10,1,16,12
K9:L7:w1-1-1-1-2-1-2,1,1,2,2,K14:L9:w1-1-2-1-2-1-1-2-3,369,14,9,1,15,12
K9:L7:w1-1-1-1-2-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,2,8,13
K9:L7:w1-1-1-1-2-1-2,1,1,4,5,K3:L2:w1-2,0,3,2,1,5,13
K9:L7:w1-1-1-1-2-1-2,1,1,5,7,K4:L3:w1-1-2,1,4,3,1,5,13
K9:L7:w1-1-1-1-2-1-2,1,1,6,8,K3:L2:w1-2,0,3,2,1,4,14
K9:L7:w1-1-1-2-1-1-2,1,0,0,0,K15:L11:w1-1-1-2-1-1-2-1-1-2-2,773,15,11,1,17,9
K9:L7:w1-1-1-2-1-1-2,1,0,1,1,K4:L3:w1-1-2,1,4,3,3,13,10
K9:L7:w1-1-1-2-1-1-2,1,0,2,2,K3:L2:w1-2,0,3,2,1,5,11
K9:L7:w1-1-1-2-1-1-2,1,0,3,4,K4:L3:w1-1-2,1,4,3,2,9,11
K9:L7:w1-1-1-2-1-1-2,1,0,4,5,K3:L2:w1-2,0,3,2,1,5,11
K9:L7:w1-1-1-2-1-1-2,1,0,5,7,K12:L8:w1-1-2-2-1-2-1-2,135,12,8,1,13,12
K9:L7:w1-1-1-2-1-1-2,1,0,6,8,K3:L2:w1-2,0,3,2,1,4,12
K9:L7:w1-1-1-2-1-1-2,1,0,7,11,K3:L2:w1-2,0,3,2,2,7,12
K9:L7:w1-1-1-2-1-1-2,1,0,8,13,K3:L2:w1-2,0,3,2,1,4,12
K9:L7:w1-1-1-2-1-1-2,1,1,0,0,K12:L8:w1-1-1-2-1-1-2-3,117,12,8,1,14,11
K9:L7:w1-1-1-2-1-1-2,1,1,1,1,K4:L3:w1-1-2,1,4,3,2,9,12
K9:L7:w1-1-1-2-1-1-2,1,1,2,2,K3:L2:w1-2,0,3,2,1,5,12
K9:L7:w1-1-1-2-1-1-2,1,1,3,4,K4:L3:w1-1-2,1,4,3,1,5,12
K9:L7:w1-1-1-2-1-1-2,1,1,4,5,K3:L2:w1-2,0,3,2,1,4,13
K9:L8:w1-1-1-1-1-1-1-2,1,0,0,0,K11:L9:w1-1-1-1-1-1-1-2-2,91,11,9,1,12,10
K9:L8:w1-1-1-1-1-1-1-2,1,0,1,1,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,11,11
K9:L8:w1-1-1-1-1-1-1-2,1,0,2,2,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,11
K9:L8:w1-1-1-1-1-1-1-2,1,0,3,3,K8:L6:w1-1-1-1-2-2,11,8,6,1,9,12
K9:L8:w1-1-1-1-1-1-1-2,1,0,4,4,K7:L5:w1-1-1-2-2,7,7,5,1,8,12
K9:L8:w1-1-1-1-1-1-1-2,1,0,5,5,K6:L4:w1-1-2-2,4,6,4,1,7,13
K9:L8:w1-1-1-1-1-1-1-2,1,0,6,6,K3:L2:w1-2,0,3,2,1,4,14
K9:L8:w1-1-1-1-1-1-1-2,1,1,0,0,K13:L10:w1-1-1-1-1-1-1-2-1-3,218,13,10,1,14,11
K9:L8:w1-1-1-1-1-1-1-2,1,1,1,1,K12:L9:w1-1-1-1-1-1-2-1-3,139,12,9,1,13,12
K9:L8:w1-1-1-1-1-1-1-2,1,1,2,2,K11:L8:w1-1-1-1-1-2-1-3,78,11,8,1,12,12
K9:L8:w1-1-1-1-1-1-1-2,1,1,3,3,K10:L7:w1-1-1-1-2-1-3,31,10,7,1,11,13
K9:L8:w1-1-1-1-1-1-1-2,1,1,4,4,K9:L6:w1-1-1-2-1-3,17,9,6,1,10,14
K9:L8:w1-1-1-1-1-1-1-2,1,1,5,5,K4:L3:w1-1-2,1,4,3,1,6,14
K9:L8:w1-1-1-1-1-1-1-2,1,1,6,6,K3:L2:w1-2,0,3,2,1,6,15
K10:L7:w1-1-1-1-1-1-4,1,0,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,16,11
K10:L7:w1-1-1-1-1-1-4,1,0,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,16,12
K10:L7:w1-1-1-1-1-1-4,1,0,2,7,K12:L9:w1-1-1-1-1-2-1-2-2,143,12,9,1,15,12
K10:L7:w1-1-1-1-1-1-4,1,0,3,8,K16:L11:w1-1-1-1-2-1-2-2-1-1-3,970,16,11,1,17,13
K10:L7:w1-1-1-1-1-1-4,1,0,4,9,K15:L10:w1-1-1-2-1-2-2-1-1-3,636,15,10,1,16,13
K10:L7:w1-1-1-1-1-1-4,1,0,5,10,K14:L9:w1-1-2-1-2-2-1-1-3,374,14,9,1,15,14
K10:L7:w1-1-1-1-1-1-4,1,0,6,11,K3:L2:w1-2,0,3,2,2,7,14
K10:L7:w1-1-1-1-1-1-4,1,0,7,13,K3:L2:w1-2,0,3,2,1,4,15
K10:L7:w1-1-1-1-1-1-4,1,0,8,20,K5:L4:w1-1-1-2,2,5,4,1,9,12
K10:L7:w1-1-1-1-1-1-4,1,0,9,21,K4:L3:w1-1-2,1,4,3,1,7,12
K10:L7:w1-1-1-1-1-1-4,1,0,10,22,K3:L2:w1-2,0,3,2,1,5,13
K10:L7:w1-1-1-1-1-1-4,1,0,11,24,K15:L11:w1-1-1-1-2-1-1-2-1-1-3,751,15,11,1,16,13
K10:L7:w1-1-1-1-1-1-4,1,0,12,25,K16:L11:w1-1-1-2-1-1-2-1-1-3-2,1031,16,11,1,17,14
K10:L7:w1-1-1-1-1-1-4,1,0,13,26,K4:L3:w1-1-2,1,4,3,2,12,14
K10:L7:w1-1-1-1-1-1-4,1,0,14,27,K3:L2:w1-2,0,3,2,1,5,15
K10:L7:w1-1-1-1-1-1-4,1,0,15,29,K11:L7:w1-1-2-1-1-3-2,66,11,7,1,12,15
K10:L7:w1-1-1-1-1-1-4,1,0,16,30,K3:L2:w1-2,0,3,2,1,5,16
K10:L7:w1-1-1-1-1-1-4,1,0,17,37,K4:L3:w1-1-2,1,4,3,1,7,14
K10:L7:w1-1-1-1-1-1-4,1,0,18,38,K3:L2:w1-2,0,3,2,1,5,14
K10:L7:w1-1-1-1-1-1-4,1,1,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,12
K10:L7:w1-1-1-1-1-1-4,1,1,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,13
K10:L7:w1-1-1-1-1-2-3,1,0,0,0,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,11,11
K10:L7:w1-1-1-1-1-2-3,1,0,1,1,K9:L6:w1-1-1-1-2-3,15,9,6,1,10,11
K10:L7:w1-1-1-1-1-2-3,1,0,2,2,K5:L4:w1-1-1-2,2,5,4,1,6,12
K10:L7:w1-1-1-1-1-2-3,1,0,3,3,K4:L3:w1-1-2,1,4,3,1,5,13
K10:L7:w1-1-1-1-1-2-3,1,0,4,4,K3:L2:w1-2,0,3,2,1,4,13
K10:L7:w1-1-1-1-1-2-3,1,1,0,0,K13:L9:w1-1-1-1-1-2-3-1-2,175,13,9,1,15,12
K10:L7:w1-1-1-1-1-2-3,1,1,1,1,K12:L8:w1-1-1-1-2-3-1-2,111,12,8,1,14,13
K10:L7:w1-1-1-1-1-2-3,1,1,2,2,K11:L7:w1-1-1-2-3-1-2,60,11,7,1,13,13
K10:L7:w1-1-1-1-1-2-3,1,1,3,3,K4:L3:w1-1-2,1,4,3,1,5,14
K10:L7:w1-1-1-1-1-2-3,1,1,4,4,K3:L2:w1-2,0,3,2,1,4,15
K10:L7:w1-1-1-1-1-3-2,1,0,0,0,K12:L8:w1-1-1-1-1-3-2-2,104,12,8,1,13,10
K10:L7:w1-1-1-1-1-3-2,1,0,1,1,K11:L7:w1-1-1-1-3-2-2,53,11,7,1,12,11
K10:L7:w1-1-1-1-1-3-2,1,0,2,2,K6:L4:w1-1-1-3,3,6,4,1,7,11
K10:L7:w1-1-1-1-1-3-2,1,1,0,0,K14:L10:w1-1-1-1-1-3-2-1-1-2,420,14,10,1,15,12
K10:L7:w1-1-1-1-1-3-2,1,1,1,1,K13:L9:w1-1-1-1-3-2-1-1-2,193,13,9,1,14,13
K10:L7:w1-1-1-1-1-3-2,1,1,2,2,K12:L8:w1-1-1-3-2-1-1-2,128,12,8,1,13,13
K10:L7:w1-1-1-1-1-3-2,1,1,3,7,K4:L3:w1-1-2,1,4,3,1,5,13
K10:L7:w1-1-1-1-1-3-2,1,1,4,8,K3:L2:w1-2,0,3,2,1,4,14
K10:L7:w1-1-1-1-2-1-3,1,0,0,0,K12:L8:w1-1-1-1-2-1-3-2,108,12,8,1,15,11
K10:L7:w1-1-1-1-2-1-3,1,0,1,1,K11:L7:w1-1-1-2-1-3-2,57,11,7,1,14,12
K10:L7:w1-1-1-1-2-1-3,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,6,13
K10:L7:w1-1-1-1-2-1-3,1,0,3,3,K3:L2:w1-2,0,3,2,1,6,13
K10:L7:w1-1-1-1-2-1-3,1,0,4,11,K6:L4:w1-1-1-3,3,6,4,1,7,12
K10:L7:w1-1-1-1-2-1-3,1,1,0,0,K10:L7:w1-1-1-1-2-1-3,31,10,7,1,16,12
K10:L7:w1-1-1-1-2-1-3,1,1,1,1,K9:L6:w1-1-1-2-1-3,17,9,6,1,13,13
K10:L7:w1-1-1-1-2-1-3,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,6,14
K10:L7:w1-1-1-1-2-1-3,1,1,3,3,K3:L2:w1-2,0,3,2,1,6,14
K10:L7:w1-1-1-1-2-2-2,1,0,0,0,K10:L7:w1-1-1-1-2-2-2,32,10,7,1,11,11
K10:L7:w1-1-1-1-2-2-2,1,0,1,1,K9:L6:w1-1-1-2-2-2,18,9,6,1,10,12
K10:L7:w1-1-1-1-2-2-2,1,0,2,2,K6:L4:w1-1-2-2,4,6,4,1,7,12
K10:L7:w1-1-1-1-2-2-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,13
K10:L7:w1-1-1-1-2-2-2,1,1,0,0,K15:L10:w1-1-1-1-2-2-2-1-2-2,587,15,10,1,16,12
K10:L7:w1-1-1-1-2-2-2,1,1,1,1,K14:L9:w1-1-1-2-2-2-1-2-2,340,14,9,1,15,13
K10:L7:w1-1-1-1-2-2-2,1,1,2,2,K11:L7:w1-1-2-2-2-1-2,72,11,7,1,12,13
K10:L7:w1-1-1-1-2-2-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,14
K10:L7:w1-1-1-1-3-1-2,1,0,0,0,K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1008,16,11,1,18,10
K10:L7:w1-1-1-1-3-1-2,1,0,1,1,K15:L10:w1-1-1-3-1-2-1-1-2-2,664,15,10,1,17,11
K10:L7:w1-1-1-1-3-1-2,1,0,2,5,K3:L2:w1-2,0,3,2,1,5,11
K10:L7:w1-1-1-1-3-1-2,1,0,3,7,K12:L8:w1-1-2-2-1-2-1-2,135,12,8,1,13,12
K10:L7:w1-1-1-1-3-1-2,1,0,4,8,K3:L2:w1-2,0,3,2,1,4,12
K10:L7:w1-1-1-1-3-1-2,1,0,5,11,K3:L2:w1-2,0,3,2,2,7,12
K10:L7:w1-1-1-1-3-1-2,1,0,6,13,K3:L2:w1-2,0,3,2,1,4,12
K10:L7:w1-1-1-1-3-1-2,1,1,0,0,K10:L7:w1-1-1-1-3-1-2,33,10,7,1,11,12
K10:L7:w1-1-1-1-3-1-2,1,1,1,1,K9:L6:w1-1-1-3-1-2,19,9,6,1,10,13
K10:L7:w1-1-1-1-3-1-2,1,1,2,5,K3:L2:w1-2,0,3,2,1,4,13
K10:L7:w1-1-1-2-1-1-3,1,0,0,0,K12:L8:w1-1-1-2-1-1-3-2,118,12,8,1,17,10
K10:L7:w1-1-1-2-1-1-3,1,0,1,1,K11:L7:w1-1-2-1-1-3-2,66,11,7,1,14,11
K10:L7:w1-1-1-2-1-1-3,1,0,2,2,K3:L2:w1-2,0,3,2,1,5,12
K10:L7:w1-1-1-2-1-1-3,1,0,3,8,K6:L4:w1-1-1-3,3,6,4,1,7,11
K10:L7:w1-1-1-2-1-1-3,1,1,0,0,K10:L7:w1-1-1-2-1-1-3,34,10,7,1,14,12
K10:L7:w1-1-1-2-1-1-3,1,1,1,1,K9:L6:w1-1-2-1-1-3,20,9,6,1,12,13
K10:L7:w1-1-1-2-1-1-3,1,1,2,2,K3:L2:w1-2,0,3,2,1,5,13
K10:L7:w1-1-1-2-1-1-3,1,1,3,7,K14:L9:w1-1-1-1-1-1-5-1-2,258,14,9,1,16,13
K10:L7:w1-1-1-2-1-1-3,1,1,4,14,K3:L2:w1-2,0,3,2,1,6,13
K10:L7:w1-1-1-2-1-2-2,1,0,0,0,K10:L7:w1-1-1-2-1-2-2,35,10,7,1,11,10
K10:L7:w1-1-1-2-1-2-2,1,0,1,1,K9:L6:w1-1-2-1-2-2,21,9,6,1,10,10
K10:L7:w1-1-1-2-1-2-2,1,0,2,2,K3:L2:w1-2,0,3,2,2,7,11
K10:L7:w1-1-1-2-1-2-2,1,0,3,4,K3:L2:w1-2,0,3,2,1,4,11
K10:L7:w1-1-1-2-1-2-2,1,1,0,0,K13:L9:w1-1-1-2-1-2-2-1-2,202,13,9,1,14,12
K10:L7:w1-1-1-2-1-2-2,1,1,1,1,K12:L8:w1-1-2-1-2-2-1-2,134,12,8,1,13,12
K10:L7:w1-1-1-2-1-2-2,1,1,2,2,K3:L2:w1-2,0,3,2,2,7,13
K10:L7:w1-1-1-2-1-2-2,1,1,3,4,K3:L2:w1-2,0,3,2,1,4,13
K10:L7:w1-1-1-2-2-1-2,1,0,0,0,K14:L10:w1-1-1-2-2-1-2-1-1-2,453,14,10,1,21,6
K10:L7:w1-1-1-2-2-1-2,1,0,1,1,K9:L6:w1-1-2-2-1-2,22,9,6,1,14,7
K10:L7:w1-1-1-2-2-1-2,1,0,2,2,K3:L2:w1-2,0,3,2,1,4,7
K10:L7:w1-1-1-2-2-1-2,1,0,3,7,K4:L3:w1-1-2,1,4,3,1,7,7
K10:L7:w1-1-1-2-2-1-2,1,0,4,8,K3:L2:w1-2,0,3,2,1,5,8
K10:L7:w1-1-1-2-2-1-2,1,0,5,10,K15:L10:w1-1-1-2-3-1-1-2-1-2,657,15,10,1,19,8
K10:L7:w1-1-1-2-2-1-2,1,0,6,11,K4:L3:w1-1-2,1,4,3,1,5,9
K10:L7:w1-1-1-2-2-1-2,1,0,7,12,K3:L2:w1-2,0,3,2,1,4,9
K10:L7:w1-1-1-2-2-1-2,1,0,8,15,K7:L5:w1-1-2-1-2,8,7,5,1,10,8
K10:L7:w1-1-1-2-2-1-2,1,0,9,16,K3:L2:w1-2,0,3,2,2,8,8
K10:L7:w1-1-1-2-2-1-2,1,0,10,18,K3:L2:w1-2,0,3,2,1,5,9
K10:L7:w1-1-1-2-2-1-2,1,0,11,20,K15:L10:w1-1-1-1-1-3-1-1-1-4,545,15,10,1,16,9
K10:L7:w1-1-1-2-2-1-2,1,0,12,21,K14:L9:w1-1-1-1-3-1-1-1-4,299,14,9,1,15,9
K10:L7:w1-1-1-2-2-1-2,1,0,13,22,K6:L4:w1-1-1-3,3,6,4,1,12,10
K10:L7:w1-1-1-2-2-1-2,1,1,0,0,K10:L7:w1-1-1-2-2-1-2,36,10,7,1,11,12
K10:L7:w1-1-1-2-2-1-2,1,1,1,1,K9:L6:w1-1-2-2-1-2,22,9,6,1,10,12
K10:L7:w1-1-1-2-2-1-2,1,1,2,2,K3:L2:w1-2,0,3,2,1,4,13
K10:L7:w1-1-1-3-1-1-2,1,0,0,0,K10:L7:w1-1-1-3-1-1-2,37,10,7,1,11,8
K10:L7:w1-1-1-3-1-1-2,1,0,1,4,K4:L3:w1-1-2,1,4,3,1,5,9
K10:L7:w1-1-1-3-1-1-2,1,0,2,5,K3:L2:w1-2,0,3,2,1,4,9
K10:L7:w1-1-1-3-1-1-2,1,1,0,0,K14:L9:w1-1-1-3-1-1-2-1-3,348,14,9,1,17,12
K10:L7:w1-1-1-3-1-1-2,1,1,1,4,K4:L3:w1-1-2,1,4,3,1,6,12
K10:L7:w1-1-1-3-1-1-2,1,1,2,5,K3:L2:w1-2,0,3,2,1,6,13
K10:L7:w1-1-2-1-1-2-2,1,0,0,0,K4:L3:w1-1-2,1,4,3,2,9,11
K10:L7:w1-1-2-1-1-2-2,1,0,1,1,K3:L2:w1-2,0,3,2,1,5,11
K10:L7:w1-1-2-1-1-2-2,1,0,2,3,K12:L8:w1-1-2-2-1-2-1-2,135,12,8,1,13,12
K10:L7:w1-1-2-1-1-2-2,1,0,3,4,K3:L2:w1-2,0,3,2,1,4,12
K10:L7:w1-1-2-1-1-2-2,1,0,4,7,K3:L2:w1-2,0,3,2,2,7,12
K10:L7:w1-1-2-1-1-2-2,1,0,5,9,K3:L2:w1-2,0,3,2,1,4,12
K10:L7:w1-1-2-1-1-2-2,1,1,0,0,K4:L3:w1-1-2,1,4,3,2,9,12
K10:L7:w1-1-2-1-1-2-2,1,1,1,1,K3:L2:w1-2,0,3,2,1,5,13
K10:L7:w1-1-2-1-1-2-2,1,1,2,3,K6:L4:w1-1-2-2,4,6,4,1,7,13
K10:L7:w1-1-2-1-1-2-2,1,1,3,4,K3:L2:w1-2,0,3,2,1,4,14
K10:L7:w1-1-2-1-2-1-2,1,0,0,0,K10:L7:w1-1-2-1-2-1-2,39,10,7,1,11,10
K10:L7:w1-1-2-1-2-1-2,1,0,1,1,K3:L2:w1-2,0,3,2,3,10,10
K10:L7:w1-1-2-1-2-1-2,1,0,2,3,K3:L2:w1-2,0,3,2,2,7,11
K10:L7:w1-1-2-1-2-1-2,1,0,3,5,K3:L2:w1-2,0,3,2,1,4,11
K10:L7:w1-1-2-1-2-1-2,1,1,0,0,K10:L7:w1-1-2-1-2-1-2,39,10,7,1,12,12
K10:L7:w1-1-2-1-2-1-2,1,1,1,1,K3:L2:w1-2,0,3,2,3,12,12
K10:L7:w1-1-2-1-2-1-2,1,1,2,3,K3:L2:w1-2,0,3,2,2,9,13
K10:L7:w1-1-2-1-2-1-2,1,1,3,5,K3:L2:w1-2,0,3,2,1,6,13
K10:L8:w1-1-1-1-1-1-1-3,1,0,0,0,K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2,1125,16,12,1,17,11
K10:L8:w1-1-1-1-1-1-1-3,1,0,1,1,K15:L11:w1-1-1-1-1-1-3-2-1-1-2,723,15,11,1,16,11
K10:L8:w1-1-1-1-1-1-1-3,1,0,2,2,K14:L10:w1-1-1-1-1-3-2-1-1-2,420,14,10,1,15,12
K10:L8:w1-1-1-1-1-1-1-3,1,0,3,3,K13:L9:w1-1-1-1-3-2-1-1-2,193,13,9,1,14,13
K10:L8:w1-1-1-1-1-1-1-3,1,0,4,4,K12:L8:w1-1-1-3-2-1-1-2,128,12,8,1,13,13
K10:L8:w1-1-1-1-1-1-1-3,1,0,5,9,K4:L3:w1-1-2,1,4,3,1,5,13
K10:L8:w1-1-1-1-1-1-1-3,1,0,6,10,K3:L2:w1-2,0,3,2,1,4,14
K10:L8:w1-1-1-1-1-1-1-3,1,1,0,0,K13:L10:w1-1-1-1-1-1-1-3-1-2,220,13,10,1,14,12
K10:L8:w1-1-1-1-1-1-1-3,1,1,1,1,K12:L9:w1-1-1-1-1-1-3-1-2,141,12,9,1,13,13
K10:L8:w1-1-1-1-1-1-1-3,1,1,2,2,K11:L8:w1-1-1-1-1-3-1-2,80,11,8,1,12,13
K10:L8:w1-1-1-1-1-1-1-3,1,1,3,3,K10:L7:w1-1-1-1-3-1-2,33,10,7,1,11,14
K10:L8:w1-1-1-1-1-1-1-3,1,1,4,4,K9:L6:w1-1-1-3-1-2,19,9,6,1,10,15
K10:L8:w1-1-1-1-1-1-1-3,1,1,5,8,K3:L2:w1-2,0,3,2,1,4,15
K10:L8:w1-1-1-1-1-1-2-2,1,0,0,0,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,11,11
K10:L8:w1-1-1-1-1-1-2-2,1,0,1,1,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,11
K10:L8:w1-1-1-1-1-1-2-2,1,0,2,2,K8:L6:w1-1-1-1-2-2,11,8,6,1,9,12
K10:L8:w1-1-1-1-1-1-2-2,1,0,3,3,K7:L5:w1-1-1-2-2,7,7,5,1,8,12
K10:L8:w1-1-1-1-1-1-2-2,1,0,4,4,K6:L4:w1-1-2-2,4,6,4,1,7,13
K10:L8:w1-1-1-1-1-1-2-2,1,0,5,5,K3:L2:w1-2,0,3,2,1,4,14
K10:L8:w1-1-1-1-1-1-2-2,1,1,0,0,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,13,12
K10:L8:w1-1-1-1-1-1-2-2,1,1,1,1,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,12,13
K10:L8:w1-1-1-1-1-1-2-2,1,1,2,2,K8:L6:w1-1-1-1-2-2,11,8,6,1,11,13
K10:L8:w1-1-1-1-1-1-2-2,1,1,3,3,K7:L5:w1-1-1-2-2,7,7,5,1,10,14
K10:L8:w1-1-1-1-1-1-2-2,1,1,4,4,K6:L4:w1-1-2-2,4,6,4,1,10,14
K10:L8:w1-1-1-1-1-1-2-2,1,1,5,5,K3:L2:w1-2,0,3,2,1,4,15
K10:L8:w1-1-1-1-1-2-1-2,1,0,0,0,K14:L11:w1-1-1-1-1-2-1-2-1-1-2,475,14,11,1,15,10
