src,dst,count,source_events,empirical_probability
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-1-1-3-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-1-2-4:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-3-1-1-4:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-4-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-3-1-1-1-2-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-3-1-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-2-1-1-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-3-1-3-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-3-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-1-4-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-2-3-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-3-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-2-1-1-1-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-1-1-4-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-2-1-1-2-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-2-1-1-2-1-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-2-1-1-3-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-4-1-1-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-2-3-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-1-1-2-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-1-3-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-2-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-2-1-2-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-2-1-1-1-2-1-1-3:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K11:L9:w1-1-1-1-1-1-1-2-2:b1,8,6057,0.0013207858675912169
K3:L2:w1-2:b1,K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1,8,50343,0.00015890987823530581
K11:L7:w1-1-1-4-1-1-2:b1,K9:L6:w1-1-2-1-1-3:b1,8,293,0.027303754266211604
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-2-1-1-1-3:b1,8,50343,0.00015890987823530581
K11:L9:w1-1-1-1-1-2-1-1-2:b1,K16:L12:w1-1-1-1-2-1-1-2-1-1-1-3:b1,8,81,0.09876543209876543
K14:L10:w1-1-1-2-1-2-1-2-1-2:b1,K16:L11:w1-1-2-1-2-1-2-1-2-1-2:b1,8,78,0.10256410256410256
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-3-1-1-3:b1,8,50343,0.00015890987823530581
K3:L2:w1-2:b1,K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1,8,50343,0.00015890987823530581
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-1-4-1-1-2:b1,8,50343,0.00015890987823530581
K3:L2:w1-2:b1,K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K10:L7:w1-1-1-2-1-2-2:b1,8,6057,0.0013207858675912169
K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-2-1-1-2-1-2:b1,8,62,0.12903225806451613
K6:L4:w1-1-1-3:b1,K10:L8:w1-1-1-1-1-1-1-3:b1,8,6057,0.0013207858675912169
K14:L10:w1-1-1-1-1-1-3-1-1-3:b1,K16:L11:w1-1-1-1-1-3-1-1-3-1-2:b1,8,68,0.11764705882352941
K13:L9:w1-1-1-1-2-1-1-2-3:b1,K16:L11:w1-1-1-2-1-1-2-3-1-1-2:b1,8,85,0.09411764705882353
K14:L10:w1-1-1-1-1-1-2-2-2-2:b1,K16:L11:w1-1-1-1-1-2-2-2-2-1-2:b1,8,84,0.09523809523809523
K12:L10:w1-1-1-1-1-1-1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-3-1-1-3:b1,8,73,0.1095890410958904
K11:L7:w1-1-1-1-1-4-2:b1,K9:L6:w1-1-2-1-2-2:b1,8,278,0.02877697841726619
K13:L9:w1-1-1-1-1-1-2-3-2:b1,K16:L11:w1-1-1-1-1-2-3-2-1-1-2:b1,8,90,0.08888888888888889
K14:L10:w1-1-1-1-1-3-1-2-1-2:b1,K16:L11:w1-1-1-1-3-1-2-1-2-1-2:b1,8,66,0.12121212121212122
K12:L8:w1-1-1-1-1-2-1-4:b1,K16:L11:w1-1-1-1-2-1-4-1-1-1-2:b1,8,105,0.0761904761904762
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-2-1-1-1-3:b1,8,6057,0.0013207858675912169
K3:L2:w1-2:b1,K14:L9:w1-1-1-4-1-2-1-1-2:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-1-1-1-1-3-3:b1,8,6057,0.0013207858675912169
K14:L10:w1-1-1-1-1-1-1-3-1-3:b1,K16:L11:w1-1-1-1-1-1-3-1-3-1-2:b1,8,70,0.11428571428571428
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,K16:L12:w1-1-1-1-2-1-1-2-2-1-1-2:b1,8,86,0.09302325581395349
K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-2-1-3:b1,8,75,0.10666666666666667
K6:L4:w1-1-1-3:b2,K14:L9:w1-1-1-3-2-1-2-1-2:b1,8,273,0.029304029304029304
K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,K16:L12:w1-1-1-1-1-1-2-2-2-1-1-2:b1,8,72,0.1111111111111111
K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-1-1-1-2-3-1-2:b1,8,68,0.11764705882352941
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-1-2-3-2:b1,8,6057,0.0013207858675912169
K14:L10:w1-1-1-1-1-1-1-1-2-4:b1,K16:L11:w1-1-1-1-1-1-1-2-4-1-2:b1,8,61,0.13114754098360656
K12:L9:w1-1-1-1-1-2-1-2-2:b1,K16:L12:w1-1-1-1-2-1-2-2-1-1-1-2:b1,8,93,0.08602150537634409
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,8,6057,0.0013207858675912169
K3:L2:w1-2:b1,K12:L9:w1-1-1-1-2-1-2-1-2:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-2-1-3-2:b1,8,6057,0.0013207858675912169
K6:L4:w1-1-1-3:b1,K14:L11:w1-1-1-1-1-1-1-1-1-3-2:b1,8,6057,0.0013207858675912169
K14:L10:w1-1-1-1-1-1-1-1-3-3:b1,K16:L11:w1-1-1-1-1-1-1-3-3-1-2:b1,8,66,0.12121212121212122
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-1-2-2-2:b1,8,50343,0.00015890987823530581
K14:L11:w1-1-1-1-1-1-1-2-1-1-3:b1,K16:L11:w1-1-1-1-1-1-2-1-1-3-3:b1,8,61,0.13114754098360656
K13:L9:w1-1-1-1-1-1-1-4-2:b1,K16:L11:w1-1-1-1-1-1-4-2-1-1-2:b1,8,90,0.08888888888888889
K14:L9:w1-1-1-1-4-1-2-1-2:b1,K3:L2:w1-2:b3,8,90,0.08888888888888889
K13:L9:w1-1-1-1-2-1-3-1-2:b1,K16:L11:w1-1-1-2-1-3-1-2-1-1-2:b1,8,89,0.0898876404494382
K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-2-1-1-2:b1,8,69,0.11594202898550725
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-2-2-1-1-1-3:b1,8,6057,0.0013207858675912169
K13:L9:w1-1-1-3-1-1-2-1-2:b1,K11:L7:w1-1-2-1-2-1-3:b1,8,96,0.08333333333333333
K16:L11:w1-1-1-1-1-4-1-1-1-1-3:b1,K7:L5:w1-1-1-1-3:b1,8,20,0.4
K13:L10:w1-1-1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-1-1-2-3-1-1-2:b1,8,77,0.1038961038961039
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-1-2-1-1-3:b1,8,50343,0.00015890987823530581
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-1-1-1-4-2:b1,8,50343,0.00015890987823530581
K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,K16:L11:w1-1-1-1-1-1-1-1-2-3-3:b1,8,68,0.11764705882352941
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,K16:L12:w1-1-1-1-1-2-2-1-2-1-1-2:b1,8,89,0.0898876404494382
K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,K16:L12:w1-1-1-1-2-2-1-1-2-1-1-2:b1,8,69,0.11594202898550725
K6:L4:w1-1-1-3:b1,K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,8,6057,0.0013207858675912169
K3:L2:w1-2:b1,K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1,8,50343,0.00015890987823530581
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-4-1-1-2-2:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-1-1-3-4:b1,8,6057,0.0013207858675912169
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-3-1-1-4:b1,8,6057,0.0013207858675912169
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-3-1-1-1-4:b1,8,6057,0.0013207858675912169
K14:L10:w1-1-1-1-1-1-1-2-1-4:b1,K16:L11:w1-1-1-1-1-1-2-1-4-1-2:b1,8,64,0.125
K14:L9:w1-1-1-3-1-1-2-1-3:b1,K11:L7:w1-1-2-1-3-1-2:b1,8,86,0.09302325581395349
K6:L4:w1-1-1-3:b1,K10:L7:w1-1-1-2-2-1-2:b1,8,6057,0.0013207858675912169
K14:L11:w1-1-1-1-1-1-2-2-1-1-2:b1,K16:L12:w1-1-1-1-1-2-2-1-1-2-1-2:b1,8,65,0.12307692307692308
K14:L10:w1-1-1-1-1-1-2-1-2-3:b1,K16:L11:w1-1-1-1-1-2-1-2-3-1-2:b1,8,72,0.1111111111111111
K14:L10:w1-1-1-1-2-1-2-1-1-3:b1,K16:L11:w1-1-1-2-1-2-1-1-3-1-2:b1,8,60,0.13333333333333333
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-2-1-2-1-1-3:b1,8,50343,0.00015890987823530581
K14:L10:w1-1-1-1-2-1-3-1-1-2:b1,K16:L11:w1-1-1-2-1-3-1-1-2-1-2:b1,8,70,0.11428571428571428
K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,K16:L11:w1-1-1-2-2-1-1-2-2-1-2:b1,8,88,0.09090909090909091
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-3-2-1-1-1-2:b1,8,50343,0.00015890987823530581
K14:L11:w1-1-1-1-1-1-1-1-1-1-4:b1,K16:L11:w1-1-1-1-1-1-1-1-1-4-3:b1,8,64,0.125
K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,K16:L11:w1-1-1-1-1-1-1-3-1-2-3:b1,8,71,0.11267605633802817
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-2-1-1-3:b1,8,50343,0.00015890987823530581
K14:L11:w1-1-1-1-1-1-1-2-1-2-2:b1,K16:L12:w1-1-1-1-1-1-2-1-2-2-1-2:b1,8,76,0.10526315789473684
K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1,K16:L12:w1-1-1-1-2-2-1-1-1-2-1-2:b1,8,70,0.11428571428571428
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-2-1-2-3:b1,8,6057,0.0013207858675912169
K3:L2:w1-2:b1,K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1,8,50343,0.00015890987823530581
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K15:L10:w1-1-1-1-1-1-1-1-1-6:b1,8,70,0.11428571428571428
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-1-1-2-5:b1,8,50343,0.00015890987823530581
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-2-1-2-4:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-3-1-1-4:b1,8,6057,0.0013207858675912169
K14:L9:w1-1-1-1-1-4-1-1-3:b1,K15:L10:w1-1-1-1-1-1-4-1-1-3:b1,8,76,0.10526315789473684
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-2-3-1-1-3:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-3-2-1-1-3:b1,8,6057,0.0013207858675912169
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-4-1-1-1-3:b1,8,6057,0.0013207858675912169
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-3-1-1-1-1-4:b1,8,6057,0.0013207858675912169
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-3-1-3-1-1-2:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-2-2-2-1-1-1-3:b1,8,6057,0.0013207858675912169
K11:L7:w1-1-1-1-1-1-5:b1,K15:L11:w1-1-1-1-1-1-1-1-1-1-5:b1,8,266,0.03007518796992481
K11:L7:w1-1-1-1-1-4-2:b1,K15:L11:w1-1-1-1-1-1-1-1-1-4-2:b1,8,278,0.02877697841726619
K15:L11:w1-1-1-1-1-1-1-2-1-1-4:b1,K16:L11:w1-1-1-1-1-1-2-1-1-4-2:b1,8,50,0.16
K11:L7:w1-1-1-3-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-3-1-1-3:b1,8,308,0.025974025974025976
K3:L2:w1-2:b1,K13:L9:w1-1-1-2-2-1-1-1-3:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-3-1-1-1-3:b1,8,6057,0.0013207858675912169
K15:L11:w1-1-1-1-1-1-4-1-1-1-2:b1,K16:L11:w1-1-1-1-1-4-1-1-1-2-2:b1,8,50,0.16
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-2-2-1-1-1-3:b1,8,6057,0.0013207858675912169
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-3-1-1-1-1-3:b1,8,6057,0.0013207858675912169
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-2-1-1-3-1-1-2:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,8,6057,0.0013207858675912169
K15:L11:w1-1-1-1-2-1-3-1-1-1-2:b1,K16:L11:w1-1-1-2-1-3-1-1-1-2-2:b1,8,49,0.16326530612244897
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-2-2-2-1-1-1-2:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-2-1-1-2-1-1-1-3:b1,8,6057,0.0013207858675912169
K15:L12:w1-1-1-1-1-1-1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-1-1-1-1-4-2:b1,8,46,0.17391304347826086
K9:L6:w1-1-1-1-1-4:b1,K15:L12:w1-1-1-1-1-1-1-1-1-1-1-4:b1,8,438,0.0182648401826484
K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,K16:L12:w1-1-1-1-1-1-1-3-1-1-2-2:b1,8,46,0.17391304347826086
K3:L2:w1-2:b1,K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,8,50343,0.00015890987823530581
K6:L4:w1-1-1-3:b1,K15:L12:w1-1-1-1-1-1-1-2-1-1-1-3:b1,8,6057,0.0013207858675912169
K3:L2:w1-2:b1,K15:L12:w1-1-1-1-1-1-1-3-1-1-1-2:b1,8,50343,0.00015890987823530581
