source_node,source_id,source_K,source_L,source_b,t,start_residue_bits,start_residue,start_bit_length,stopped_below_start,stop_or_final_step,episode_count,max_ratio,episode_path
K14:L11:w1-1-1-1-1-2-1-1-1-2-2,473,14,11,1,0,15,32191,15,1,15,8,19.222298157870213,K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1@0 > K13:L10:w1-1-1-1-2-1-1-1-2-2:b1@1 > K5:L4:w1-1-1-2:b2@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4 > K7:L5:w1-1-1-2-2:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8
K14:L11:w1-1-1-1-1-2-1-1-1-2-2,473,14,11,1,1,15,32191,16,1,15,8,19.221986175895566,K16:L12:w1-1-1-1-1-2-1-1-1-2-2-2:b1@0 > K15:L11:w1-1-1-1-2-1-1-1-2-2-2:b1@1 > K5:L4:w1-1-1-2:b2@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4 > K9:L6:w1-1-1-2-2-2:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8
K14:L11:w1-1-1-1-1-2-1-1-2-1-2,474,14,11,1,0,15,6591,13,1,29,12,49.32984372629343,K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1@0 > K16:L12:w1-1-1-1-2-1-1-2-1-2-1-2:b1@1 > K15:L11:w1-1-1-2-1-1-2-1-2-1-2:b1@2 > K4:L3:w1-1-2:b2@3 > K3:L2:w1-2:b1@4 > K15:L10:w1-1-2-1-2-1-2-2-1-2:b1@6 > K3:L2:w1-2:b3@7 > K3:L2:w1-2:b2@9 > K3:L2:w1-2:b1@11 > K8:L6:w1-1-1-1-1-3:b1@20 > K7:L5:w1-1-1-1-3:b1@21 > K6:L4:w1-1-1-3:b1@22
K14:L11:w1-1-1-1-1-2-1-1-2-1-2,474,14,11,1,1,15,6591,16,1,25,11,14.416651845829417,K16:L12:w1-1-1-1-1-2-1-1-2-1-2-2:b1@0 > K15:L11:w1-1-1-1-2-1-1-2-1-2-2:b1@1 > K16:L11:w1-1-1-2-1-1-2-1-2-2-2:b1@2 > K4:L3:w1-1-2:b2@3 > K3:L2:w1-2:b1@4 > K11:L7:w1-1-2-1-2-2-2:b1@6 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9 > K12:L8:w1-1-1-1-1-3-1-3:b1@16 > K11:L7:w1-1-1-1-3-1-3:b1@17 > K6:L4:w1-1-1-3:b1@18
K14:L11:w1-1-1-1-1-2-1-2-1-1-2,475,14,11,1,0,15,959,10,1,13,8,14.43274244004171,K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1@0 > K16:L11:w1-1-1-1-2-1-2-1-1-2-3:b1@1 > K15:L10:w1-1-1-2-1-2-1-1-2-3:b1@2 > K14:L9:w1-1-2-1-2-1-1-2-3:b1@3 > K3:L2:w1-2:b2@4 > K3:L2:w1-2:b1@6 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K14:L11:w1-1-1-1-1-2-1-2-1-1-2,475,14,11,1,1,15,959,16,1,14,8,16.218845435407832,K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1@0 > K13:L10:w1-1-1-1-2-1-2-1-1-2:b1@1 > K12:L9:w1-1-1-2-1-2-1-1-2:b1@2 > K7:L5:w1-1-2-1-2:b1@3 > K3:L2:w1-2:b2@4 > K3:L2:w1-2:b1@6 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K14:L11:w1-1-1-1-1-2-2-1-1-1-2,476,14,11,1,0,15,8895,14,1,17,9,18.24811691961776,K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1@0 > K16:L12:w1-1-1-1-2-2-1-1-1-2-1-2:b1@1 > K7:L5:w1-1-1-2-2:b1@2 > K6:L4:w1-1-2-2:b1@3 > K3:L2:w1-2:b1@4 > K12:L8:w1-1-1-2-1-2-1-3:b1@7 > K11:L7:w1-1-2-1-2-1-3:b1@8 > K3:L2:w1-2:b2@9 > K3:L2:w1-2:b1@11
K14:L11:w1-1-1-1-1-2-2-1-1-1-2,476,14,11,1,1,15,8895,16,1,14,8,14.416652665434558,K16:L12:w1-1-1-1-1-2-2-1-1-1-2-2:b1@0 > K15:L11:w1-1-1-1-2-2-1-1-1-2-2:b1@1 > K7:L5:w1-1-1-2-2:b2@2 > K6:L4:w1-1-2-2:b1@3 > K3:L2:w1-2:b1@4 > K7:L5:w1-1-1-2-2:b1@7 > K6:L4:w1-1-2-2:b1@8 > K3:L2:w1-2:b1@9
K14:L11:w1-1-1-1-1-3-1-1-1-1-2,477,14,11,1,0,15,4415,13,1,17,7,14.420158550396376,K14:L11:w1-1-1-1-1-3-1-1-1-1-2:b1@0 > K7:L5:w1-1-1-1-3:b1@1 > K6:L4:w1-1-1-3:b1@2 > K6:L5:w1-1-1-1-2:b1@6 > K5:L4:w1-1-1-2:b1@7 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K14:L11:w1-1-1-1-1-3-1-1-1-1-2,477,14,11,1,1,15,4415,16,1,23,12,18.24621466799344,K14:L11:w1-1-1-1-1-3-1-1-1-1-2:b1@0 > K7:L5:w1-1-1-1-3:b1@1 > K6:L4:w1-1-1-3:b1@2 > K12:L9:w1-1-1-1-2-1-2-1-2:b1@6 > K11:L8:w1-1-1-2-1-2-1-2:b1@7 > K10:L7:w1-1-2-1-2-1-2:b1@8 > K3:L2:w1-2:b3@9 > K3:L2:w1-2:b2@11 > K3:L2:w1-2:b1@13 > K5:L4:w1-1-1-2:b1@16 > K4:L3:w1-1-2:b1@17 > K3:L2:w1-2:b1@18
K14:L11:w1-1-1-1-2-1-1-1-1-2-2,478,14,11,1,0,15,20639,15,1,29,15,21.921071757352586,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K15:L10:w1-1-1-1-2-2-3-1-1-2:b1@5 > K14:L9:w1-1-1-2-2-3-1-1-2:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8 > K4:L3:w1-1-2:b2@12 > K3:L2:w1-2:b1@13 > K14:L9:w1-1-2-1-2-2-1-1-3:b1@15 > K3:L2:w1-2:b2@16 > K3:L2:w1-2:b1@18 > K4:L3:w1-1-2:b1@25 > K3:L2:w1-2:b1@26
K14:L11:w1-1-1-1-2-1-1-1-1-2-2,478,14,11,1,1,15,20639,16,1,14,8,19.22206826820454,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K12:L8:w1-1-1-1-2-2-1-3:b1@5 > K11:L7:w1-1-1-2-2-1-3:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8
K14:L11:w1-1-1-1-2-1-1-1-2-1-2,479,14,11,1,0,15,27807,15,1,23,12,18.246376811594203,K14:L11:w1-1-1-1-2-1-1-1-2-1-2:b1@0 > K5:L4:w1-1-1-2:b2@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K14:L10:w1-1-1-2-1-2-1-2-1-2:b1@5 > K13:L9:w1-1-2-1-2-1-2-1-2:b1@6 > K3:L2:w1-2:b4@7 > K3:L2:w1-2:b3@9 > K3:L2:w1-2:b2@11 > K3:L2:w1-2:b1@13 > K6:L4:w1-1-2-2:b1@18 > K3:L2:w1-2:b1@19
K14:L11:w1-1-1-1-2-1-1-1-2-1-2,479,14,11,1,1,15,27807,16,1,13,8,14.416524969046636,K16:L12:w1-1-1-1-2-1-1-1-2-1-2-2:b1@0 > K5:L4:w1-1-1-2:b2@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K10:L7:w1-1-1-2-1-2-2:b1@5 > K9:L6:w1-1-2-1-2-2:b1@6 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9
K14:L11:w1-1-1-1-2-1-1-2-1-1-2,480,14,11,1,0,15,22175,15,1,16,8,14.417001127395716,K14:L11:w1-1-1-1-2-1-1-2-1-1-2:b1@0 > K16:L11:w1-1-1-2-1-1-2-1-1-2-3:b1@1 > K4:L3:w1-1-2:b3@2 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b2@5 > K3:L2:w1-2:b1@6 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K14:L11:w1-1-1-1-2-1-1-2-1-1-2,480,14,11,1,1,15,22175,16,1,25,8,25.979305826037894,K14:L11:w1-1-1-1-2-1-1-2-1-1-2:b1@0 > K13:L10:w1-1-1-2-1-1-2-1-1-2:b1@1 > K4:L3:w1-1-2:b3@2 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b2@5 > K3:L2:w1-2:b1@6 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K14:L11:w1-1-1-1-2-1-2-1-1-1-2,481,14,11,1,0,15,30111,15,1,15,9,16.218956527514862,K14:L11:w1-1-1-1-2-1-2-1-1-1-2:b1@0 > K8:L6:w1-1-1-2-1-2:b2@1 > K7:L5:w1-1-2-1-2:b1@2 > K3:L2:w1-2:b2@3 > K3:L2:w1-2:b1@5 > K8:L6:w1-1-1-2-1-2:b1@7 > K7:L5:w1-1-2-1-2:b1@8 > K3:L2:w1-2:b2@9 > K3:L2:w1-2:b1@11
K14:L11:w1-1-1-1-2-1-2-1-1-1-2,481,14,11,1,1,15,30111,16,1,17,8,14.41653016110307,K16:L12:w1-1-1-1-2-1-2-1-1-1-2-2:b1@0 > K15:L11:w1-1-1-2-1-2-1-1-1-2-2:b1@1 > K7:L5:w1-1-2-1-2:b1@2 > K3:L2:w1-2:b2@3 > K3:L2:w1-2:b1@5 > K9:L6:w1-1-1-2-2-2:b1@7 > K6:L4:w1-1-2-2:b1@8 > K3:L2:w1-2:b1@9
K14:L11:w1-1-1-2-1-1-1-2-1-1-2,482,14,11,1,0,15,21231,15,1,44,25,187.2716782063963,K5:L4:w1-1-1-2:b2@0 > K4:L3:w1-1-2:b1@1 > K3:L2:w1-2:b1@2 > K9:L7:w1-1-1-2-1-1-2:b1@4 > K4:L3:w1-1-2:b2@5 > K3:L2:w1-2:b1@6 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9 > K11:L7:w1-1-1-1-1-2-4:b1@11 > K6:L5:w1-1-1-1-2:b1@12 > K5:L4:w1-1-1-2:b1@13 > K4:L3:w1-1-2:b1@14 > K3:L2:w1-2:b1@15 > K15:L12:w1-1-1-1-1-1-1-1-1-3-1-2:b1@21 > K16:L12:w1-1-1-1-1-1-1-1-3-1-2-2:b1@22 > K15:L11:w1-1-1-1-1-1-1-3-1-2-2:b1@23 > K14:L10:w1-1-1-1-1-1-3-1-2-2:b1@24 > K13:L9:w1-1-1-1-1-3-1-2-2:b1@25 > K12:L8:w1-1-1-1-3-1-2-2:b1@26 > K11:L7:w1-1-1-3-1-2-2:b1@27 > K3:L2:w1-2:b1@31 > K4:L3:w1-1-2:b1@35 > K3:L2:w1-2:b1@36 > K7:L5:w1-1-1-1-3:b1@38 > K6:L4:w1-1-1-3:b1@39
K14:L11:w1-1-1-2-1-1-1-2-1-1-2,482,14,11,1,1,15,21231,16,1,13,8,14.416581788551639,K5:L4:w1-1-1-2:b2@0 > K4:L3:w1-1-2:b1@1 > K3:L2:w1-2:b1@2 > K9:L7:w1-1-1-2-1-1-2:b1@4 > K4:L3:w1-1-2:b2@5 > K3:L2:w1-2:b1@6 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3,483,14,12,1,0,15,20479,15,1,21,11,86.50173348308023,K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3:b1@0 > K16:L12:w1-1-1-1-1-1-1-1-1-1-3-3:b1@1 > K15:L11:w1-1-1-1-1-1-1-1-1-3-3:b1@2 > K16:L11:w1-1-1-1-1-1-1-1-3-3-2:b1@3 > K15:L10:w1-1-1-1-1-1-1-3-3-2:b1@4 > K14:L9:w1-1-1-1-1-1-3-3-2:b1@5 > K11:L7:w1-1-1-1-1-3-3:b1@6 > K7:L5:w1-1-1-1-3:b1@7 > K6:L4:w1-1-1-3:b1@8 > K4:L3:w1-1-2:b1@16 > K3:L2:w1-2:b1@17
K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3,483,14,12,1,1,15,20479,16,1,41,23,665.8154074407948,K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3:b1@0 > K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1@1 > K12:L10:w1-1-1-1-1-1-1-1-1-3:b1@2 > K11:L9:w1-1-1-1-1-1-1-1-3:b1@3 > K16:L12:w1-1-1-1-1-1-1-3-1-1-1-3:b1@4 > K15:L11:w1-1-1-1-1-1-3-1-1-1-3:b1@5 > K14:L10:w1-1-1-1-1-3-1-1-1-3:b1@6 > K13:L9:w1-1-1-1-3-1-1-1-3:b1@7 > K6:L4:w1-1-1-3:b2@8 > K6:L4:w1-1-1-3:b1@12 > K5:L4:w1-1-1-2:b2@16 > K4:L3:w1-1-2:b1@17 > K3:L2:w1-2:b1@18 > K7:L5:w1-1-1-2-2:b2@20 > K6:L4:w1-1-2-2:b1@21 > K3:L2:w1-2:b1@22 > K9:L6:w1-1-1-2-2-2:b1@25 > K6:L4:w1-1-2-2:b1@26 > K3:L2:w1-2:b1@27 > K6:L5:w1-1-1-1-2:b1@34 > K5:L4:w1-1-1-2:b1@35 > K4:L3:w1-1-2:b1@36 > K3:L2:w1-2:b1@37
K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2,484,14,12,1,0,15,18431,15,1,25,13,123.16450545276979,K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2:b1@0 > K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1@1 > K12:L10:w1-1-1-1-1-1-1-1-2-2:b1@2 > K16:L13:w1-1-1-1-1-1-1-2-2-1-1-1-2:b1@3 > K15:L12:w1-1-1-1-1-1-2-2-1-1-1-2:b1@4 > K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1@5 > K13:L10:w1-1-1-1-2-2-1-1-1-2:b1@6 > K7:L5:w1-1-1-2-2:b1@7 > K6:L4:w1-1-2-2:b1@8 > K3:L2:w1-2:b1@9 > K9:L6:w1-1-1-2-1-3:b1@12 > K4:L3:w1-1-2:b1@13 > K3:L2:w1-2:b1@14
K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2,484,14,12,1,1,15,18431,16,1,33,16,93.63098888650168,K16:L13:w1-1-1-1-1-1-1-1-1-1-2-2-2:b1@0 > K15:L12:w1-1-1-1-1-1-1-1-1-2-2-2:b1@1 > K14:L11:w1-1-1-1-1-1-1-1-2-2-2:b1@2 > K16:L11:w1-1-1-1-1-1-1-2-2-2-3:b1@3 > K15:L10:w1-1-1-1-1-1-2-2-2-3:b1@4 > K14:L9:w1-1-1-1-1-2-2-2-3:b1@5 > K10:L7:w1-1-1-1-2-2-2:b1@6 > K9:L6:w1-1-1-2-2-2:b1@7 > K6:L4:w1-1-2-2:b1@8 > K3:L2:w1-2:b1@9 > K5:L4:w1-1-1-2:b2@20 > K4:L3:w1-1-2:b1@21 > K3:L2:w1-2:b1@22 > K5:L4:w1-1-1-2:b1@24 > K4:L3:w1-1-2:b1@25 > K3:L2:w1-2:b1@26
K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2,485,14,12,1,0,15,31743,15,1,29,16,48.656428188892036,K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1@0 > K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1@1 > K12:L10:w1-1-1-1-1-1-1-2-1-2:b1@2 > K11:L9:w1-1-1-1-1-1-2-1-2:b1@3 > K10:L8:w1-1-1-1-1-2-1-2:b1@4 > K9:L7:w1-1-1-1-2-1-2:b1@5 > K8:L6:w1-1-1-2-1-2:b1@6 > K7:L5:w1-1-2-1-2:b1@7 > K3:L2:w1-2:b2@8 > K3:L2:w1-2:b1@10 > K15:L10:w1-1-1-1-2-1-1-2-3-2:b1@17 > K14:L9:w1-1-1-2-1-1-2-3-2:b1@18 > K4:L3:w1-1-2:b2@19 > K3:L2:w1-2:b1@20 > K4:L3:w1-1-2:b1@22 > K3:L2:w1-2:b1@23
K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2,485,14,12,1,1,15,31743,16,1,43,19,158.00215467129638,K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1@0 > K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1@1 > K16:L11:w1-1-1-1-1-1-1-2-1-2-4:b1@2 > K15:L10:w1-1-1-1-1-1-2-1-2-4:b1@3 > K14:L9:w1-1-1-1-1-2-1-2-4:b1@4 > K9:L7:w1-1-1-1-2-1-2:b1@5 > K8:L6:w1-1-1-2-1-2:b1@6 > K7:L5:w1-1-2-1-2:b1@7 > K3:L2:w1-2:b2@8 > K3:L2:w1-2:b1@10 > K7:L5:w1-1-1-1-3:b1@17 > K6:L4:w1-1-1-3:b1@18 > K8:L6:w1-1-1-1-1-3:b2@22 > K7:L5:w1-1-1-1-3:b1@23 > K6:L4:w1-1-1-3:b1@24 > K13:L9:w1-1-1-1-1-3-2-1-2:b1@28 > K12:L8:w1-1-1-1-3-2-1-2:b1@29 > K11:L7:w1-1-1-3-2-1-2:b1@30 > K3:L2:w1-2:b1@35
K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2,486,14,12,1,0,15,18943,15,1,31,15,109.47943831494483,K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1@0 > K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1@1 > K12:L10:w1-1-1-1-1-1-2-1-1-2:b1@2 > K11:L9:w1-1-1-1-1-2-1-1-2:b1@3 > K16:L12:w1-1-1-1-2-1-1-2-1-1-1-3:b1@4 > K15:L11:w1-1-1-2-1-1-2-1-1-1-3:b1@5 > K4:L3:w1-1-2:b2@6 > K3:L2:w1-2:b1@7 > K4:L3:w1-1-2:b1@9 > K3:L2:w1-2:b1@10 > K6:L4:w1-1-1-3:b1@12 > K3:L2:w1-2:b1@17 > K10:L7:w1-1-1-3-1-1-2:b1@19 > K4:L3:w1-1-2:b1@23 > K3:L2:w1-2:b1@24
K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2,486,14,12,1,1,15,18943,16,1,23,14,43.24961806965636,K16:L13:w1-1-1-1-1-1-1-1-2-1-1-2-2:b1@0 > K15:L12:w1-1-1-1-1-1-1-2-1-1-2-2:b1@1 > K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1@2 > K13:L10:w1-1-1-1-1-2-1-1-2-2:b1@3 > K12:L9:w1-1-1-1-2-1-1-2-2:b1@4 > K11:L8:w1-1-1-2-1-1-2-2:b1@5 > K4:L3:w1-1-2:b2@6 > K3:L2:w1-2:b1@7 > K6:L4:w1-1-2-2:b1@9 > K3:L2:w1-2:b1@10 > K4:L3:w1-1-2:b1@14 > K3:L2:w1-2:b1@15 > K7:L5:w1-1-1-1-3:b1@17 > K6:L4:w1-1-1-3:b1@18
K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2,487,14,12,1,0,15,32511,15,1,21,10,48.65642397957615,K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1@0 > K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1@1 > K16:L12:w1-1-1-1-1-2-1-1-1-2-1-3:b1@2 > K15:L11:w1-1-1-1-2-1-1-1-2-1-3:b1@3 > K5:L4:w1-1-1-2:b2@4 > K4:L3:w1-1-2:b1@5 > K3:L2:w1-2:b1@6 > K11:L7:w1-1-1-2-1-3-2:b1@8 > K4:L3:w1-1-2:b1@9 > K3:L2:w1-2:b1@10
K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2,487,14,12,1,1,15,32511,16,1,13,10,43.24945235067939,K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1@0 > K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1@1 > K12:L10:w1-1-1-1-1-2-1-1-1-2:b1@2 > K11:L9:w1-1-1-1-2-1-1-1-2:b1@3 > K5:L4:w1-1-1-2:b2@4 > K4:L3:w1-1-2:b1@5 > K3:L2:w1-2:b1@6 > K5:L4:w1-1-1-2:b1@8 > K4:L3:w1-1-2:b1@9 > K3:L2:w1-2:b1@10
K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2,488,14,12,1,0,15,20095,15,1,32,17,72.9861657128639,K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2:b1@0 > K13:L11:w1-1-1-1-1-2-1-1-1-1-2:b1@1 > K6:L5:w1-1-1-1-2:b2@2 > K5:L4:w1-1-1-2:b1@3 > K4:L3:w1-1-2:b1@4 > K3:L2:w1-2:b1@5 > K12:L9:w1-1-1-1-2-1-1-2-2:b1@7 > K11:L8:w1-1-1-2-1-1-2-2:b1@8 > K4:L3:w1-1-2:b2@9 > K3:L2:w1-2:b1@10 > K6:L4:w1-1-2-2:b1@12 > K3:L2:w1-2:b1@13 > K9:L6:w1-1-1-2-2-2:b1@18 > K6:L4:w1-1-2-2:b1@19 > K3:L2:w1-2:b1@20 > K3:L2:w1-2:b2@26 > K3:L2:w1-2:b1@28
K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2,488,14,12,1,1,15,20095,16,1,33,16,138.55522766396157,K16:L13:w1-1-1-1-1-1-2-1-1-1-1-2-2:b1@0 > K15:L12:w1-1-1-1-1-2-1-1-1-1-2-2:b1@1 > K6:L5:w1-1-1-1-2:b2@2 > K5:L4:w1-1-1-2:b1@3 > K4:L3:w1-1-2:b1@4 > K3:L2:w1-2:b1@5 > K8:L6:w1-1-1-1-2-2:b1@7 > K7:L5:w1-1-1-2-2:b1@8 > K6:L4:w1-1-2-2:b1@9 > K3:L2:w1-2:b1@10 > K15:L10:w1-1-1-1-2-1-3-1-2-2:b1@13 > K14:L9:w1-1-1-2-1-3-1-2-2:b1@14 > K11:L7:w1-1-2-1-3-1-2:b1@15 > K3:L2:w1-2:b1@16 > K6:L4:w1-1-2-2:b1@24 > K3:L2:w1-2:b1@25
K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2,489,14,13,1,0,15,8191,13,1,27,15,277.1389329752167,K16:L14:w1-1-1-1-1-1-1-1-1-1-1-1-2-2:b1@0 > K15:L13:w1-1-1-1-1-1-1-1-1-1-1-2-2:b1@1 > K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2:b1@2 > K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1@3 > K12:L10:w1-1-1-1-1-1-1-1-2-2:b1@4 > K16:L13:w1-1-1-1-1-1-1-2-2-1-1-1-2:b1@5 > K15:L12:w1-1-1-1-1-1-2-2-1-1-1-2:b1@6 > K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1@7 > K13:L10:w1-1-1-1-2-2-1-1-1-2:b1@8 > K7:L5:w1-1-1-2-2:b1@9 > K6:L4:w1-1-2-2:b1@10 > K3:L2:w1-2:b1@11 > K9:L6:w1-1-1-2-1-3:b1@14 > K4:L3:w1-1-2:b1@15 > K3:L2:w1-2:b1@16
K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2,489,14,13,1,1,15,8191,16,1,32,12,328.428452843087,K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1@0 > K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1@1 > K12:L11:w1-1-1-1-1-1-1-1-1-1-2:b1@2 > K11:L10:w1-1-1-1-1-1-1-1-1-2:b1@3 > K10:L9:w1-1-1-1-1-1-1-1-2:b1@4 > K16:L12:w1-1-1-1-1-1-1-2-1-1-1-4:b1@5 > K15:L11:w1-1-1-1-1-1-2-1-1-1-4:b1@6 > K14:L10:w1-1-1-1-1-2-1-1-1-4:b1@7 > K13:L9:w1-1-1-1-2-1-1-1-4:b1@8 > K12:L8:w1-1-1-2-1-1-1-4:b1@9 > K4:L3:w1-1-2:b1@10 > K3:L2:w1-2:b1@11
K15:L10:w1-1-1-1-1-1-1-1-1-6,490,15,10,1,0,16,58367,16,1,11,2,38.44400089091439,K15:L10:w1-1-1-1-1-1-1-1-1-6:b1@0 > K14:L9:w1-1-1-1-1-1-1-1-6:b1@1
K15:L10:w1-1-1-1-1-1-1-1-1-6,490,15,10,1,1,16,58367,17,1,18,5,38.44366157397319,K15:L10:w1-1-1-1-1-1-1-1-1-6:b1@0 > K14:L9:w1-1-1-1-1-1-1-1-6:b1@1 > K10:L7:w1-1-1-2-2-1-2:b1@10 > K9:L6:w1-1-2-2-1-2:b1@11 > K3:L2:w1-2:b1@12
K15:L10:w1-1-1-1-1-1-1-1-2-5,491,15,10,1,0,16,45567,16,1,12,8,25.629446748743607,K15:L10:w1-1-1-1-1-1-1-1-2-5:b1@0 > K14:L9:w1-1-1-1-1-1-1-2-5:b1@1 > K8:L7:w1-1-1-1-1-1-2:b1@2 > K7:L6:w1-1-1-1-1-2:b1@3 > K6:L5:w1-1-1-1-2:b1@4 > K5:L4:w1-1-1-2:b1@5 > K4:L3:w1-1-2:b1@6 > K3:L2:w1-2:b1@7
K15:L10:w1-1-1-1-1-1-1-1-2-5,491,15,10,1,1,16,45567,17,1,11,8,25.629127926338622,K15:L10:w1-1-1-1-1-1-1-1-2-5:b1@0 > K14:L9:w1-1-1-1-1-1-1-2-5:b1@1 > K8:L7:w1-1-1-1-1-1-2:b1@2 > K7:L6:w1-1-1-1-1-2:b1@3 > K6:L5:w1-1-1-1-2:b1@4 > K5:L4:w1-1-1-2:b1@5 > K4:L3:w1-1-2:b1@6 > K3:L2:w1-2:b1@7
K15:L10:w1-1-1-1-1-1-1-1-3-4,492,15,10,1,0,16,19967,15,1,16,6,25.630139730555417,K15:L10:w1-1-1-1-1-1-1-1-3-4:b1@0 > K14:L9:w1-1-1-1-1-1-1-3-4:b1@1 > K9:L7:w1-1-1-1-1-1-3:b1@2 > K8:L6:w1-1-1-1-1-3:b1@3 > K7:L5:w1-1-1-1-3:b1@4 > K6:L4:w1-1-1-3:b1@5
K15:L10:w1-1-1-1-1-1-1-1-3-4,492,15,10,1,1,16,19967,17,1,16,6,25.62919429727612,K15:L10:w1-1-1-1-1-1-1-1-3-4:b1@0 > K14:L9:w1-1-1-1-1-1-1-3-4:b1@1 > K9:L7:w1-1-1-1-1-1-3:b1@2 > K8:L6:w1-1-1-1-1-3:b1@3 > K7:L5:w1-1-1-1-3:b1@4 > K6:L4:w1-1-1-3:b1@5
K15:L10:w1-1-1-1-1-1-1-1-4-3,493,15,10,1,0,16,34303,16,1,38,13,93.63533801708306,K15:L10:w1-1-1-1-1-1-1-1-4-3:b1@0 > K14:L9:w1-1-1-1-1-1-1-4-3:b1@1 > K10:L7:w1-1-1-1-1-1-4:b1@2 > K9:L6:w1-1-1-1-1-4:b1@3 > K3:L2:w1-2:b1@11 > K15:L11:w1-1-1-1-1-2-1-2-2-1-2:b1@13 > K14:L10:w1-1-1-1-2-1-2-2-1-2:b1@14 > K13:L9:w1-1-1-2-1-2-2-1-2:b1@15 > K12:L8:w1-1-2-1-2-2-1-2:b1@16 > K3:L2:w1-2:b2@17 > K3:L2:w1-2:b1@19 > K10:L7:w1-1-1-1-1-1-4:b1@24 > K9:L6:w1-1-1-1-1-4:b1@25
