K,L,word,C_w,A,denominator,q_num,q_den,q_decimal,residue_bits,q_mod_2_power
19,13,1 1 1 1 1 1 1 1 2 3 2 1 3,1818067,19,-1070035,-1818067,1070035,-1.69907246025,20,610815
19,13,1 1 1 1 1 1 1 1 2 3 2 2 2,1883603,19,-1070035,-1883603,1070035,-1.76031905498,20,938495
19,13,1 1 1 1 1 1 1 1 2 3 3 1 2,1981907,19,-1070035,-1981907,1070035,-1.85218894709,20,381439
19,13,1 1 1 1 1 1 1 1 2 4 1 1 3,1891795,19,-1070035,-378359,214007,-1.76797487933,20,193023
19,13,1 1 1 1 1 1 1 1 2 4 1 2 2,1957331,19,-1070035,-1957331,1070035,-1.82922147406,20,520703
19,13,1 1 1 1 1 1 1 1 2 4 2 1 2,2055635,19,-1070035,-411127,214007,-1.92109136617,20,1012223
19,13,1 1 1 1 1 1 1 1 2 5 1 1 2,2203091,19,-1070035,-2203091,1070035,-2.05889620433,20,176639
19,13,1 1 1 1 1 1 1 1 3 1 1 1 5,1685971,19,-1070035,-1685971,1070035,-1.57562229273,20,48639
19,13,1 1 1 1 1 1 1 1 3 1 1 2 4,1702355,19,-1070035,-340471,214007,-1.59093394141,20,654847
19,13,1 1 1 1 1 1 1 1 3 1 1 3 3,1735123,19,-1070035,-1735123,1070035,-1.62155723878,20,818687
19,13,1 1 1 1 1 1 1 1 3 1 1 4 2,1800659,19,-1070035,-1800659,1070035,-1.68280383352,20,97791
19,13,1 1 1 1 1 1 1 1 3 1 2 1 4,1726931,19,-1070035,-1726931,1070035,-1.61390141444,20,515583
19,13,1 1 1 1 1 1 1 1 3 1 2 2 3,1759699,19,-1070035,-1759699,1070035,-1.64452471181,20,679423
19,13,1 1 1 1 1 1 1 1 3 1 2 3 2,1825235,19,-1070035,-365047,214007,-1.70577130655,20,1007103
19,13,1 1 1 1 1 1 1 1 3 1 3 1 3,1808851,19,-1070035,-1808851,1070035,-1.69045965786,20,400895
19,13,1 1 1 1 1 1 1 1 3 1 3 2 2,1874387,19,-1070035,-1874387,1070035,-1.7517062526,20,728575
19,13,1 1 1 1 1 1 1 1 3 1 4 1 2,1972691,19,-1070035,-1972691,1070035,-1.84357614471,20,171519
19,13,1 1 1 1 1 1 1 1 3 2 1 1 4,1763795,19,-1070035,-352759,214007,-1.64835262398,20,306687
19,13,1 1 1 1 1 1 1 1 3 2 1 2 3,1796563,19,-1070035,-1796563,1070035,-1.67897592135,20,470527
19,13,1 1 1 1 1 1 1 1 3 2 1 3 2,1862099,19,-1070035,-1862099,1070035,-1.74022251609,20,798207
19,13,1 1 1 1 1 1 1 1 3 2 2 1 3,1845715,19,-1070035,-369143,214007,-1.7249108674,20,191999
19,13,1 1 1 1 1 1 1 1 3 2 2 2 2,1911251,19,-1070035,-1911251,1070035,-1.78615746214,20,519679
19,13,1 1 1 1 1 1 1 1 3 2 3 1 2,2009555,19,-1070035,-401911,214007,-1.87802735425,20,1011199
19,13,1 1 1 1 1 1 1 1 3 3 1 1 3,1919443,19,-1070035,-1919443,1070035,-1.79381328648,20,822783
19,13,1 1 1 1 1 1 1 1 3 3 1 2 2,1984979,19,-1070035,-1984979,1070035,-1.85505988122,20,101887
19,13,1 1 1 1 1 1 1 1 3 3 2 1 2,2083283,19,-1070035,-2083283,1070035,-1.94692977333,20,593407
19,13,1 1 1 1 1 1 1 1 3 4 1 1 2,2230739,19,-1070035,-2230739,1070035,-2.08473461148,20,806399
19,13,1 1 1 1 1 1 1 1 4 1 1 1 4,1819091,19,-1070035,-1819091,1070035,-1.70002943829,20,517631
19,13,1 1 1 1 1 1 1 1 4 1 1 2 3,1851859,19,-1070035,-1851859,1070035,-1.73065273566,20,681471
19,13,1 1 1 1 1 1 1 1 4 1 1 3 2,1917395,19,-1070035,-383479,214007,-1.7918993304,20,1009151
19,13,1 1 1 1 1 1 1 1 4 1 2 1 3,1901011,19,-1070035,-1901011,1070035,-1.77658768171,20,402943
19,13,1 1 1 1 1 1 1 1 4 1 2 2 2,1966547,19,-1070035,-1966547,1070035,-1.83783427645,20,730623
19,13,1 1 1 1 1 1 1 1 4 1 3 1 2,2064851,19,-1070035,-2064851,1070035,-1.92970416856,20,173567
19,13,1 1 1 1 1 1 1 1 4 2 1 1 3,1974739,19,-1070035,-1974739,1070035,-1.84549010079,20,1033727
19,13,1 1 1 1 1 1 1 1 4 2 1 2 2,2040275,19,-1070035,-408055,214007,-1.90673669553,20,312831
19,13,1 1 1 1 1 1 1 1 4 2 2 1 2,2138579,19,-1070035,-2138579,1070035,-1.99860658763,20,804351
19,13,1 1 1 1 1 1 1 1 4 3 1 1 2,2286035,19,-1070035,-457207,214007,-2.13641142579,20,1017343
19,13,1 1 1 1 1 1 1 1 5 1 1 1 3,2085331,19,-1070035,-2085331,1070035,-1.94884372941,20,407039
19,13,1 1 1 1 1 1 1 1 5 1 1 2 2,2150867,19,-1070035,-2150867,1070035,-2.01009032415,20,734719
19,13,1 1 1 1 1 1 1 1 5 1 2 1 2,2249171,19,-1070035,-2249171,1070035,-2.10196021625,20,177663
19,13,1 1 1 1 1 1 1 1 5 2 1 1 2,2396627,19,-1070035,-2396627,1070035,-2.23976505441,20,390655
19,13,1 1 1 1 1 1 1 1 6 1 1 1 2,2617811,19,-1070035,-2617811,1070035,-2.44647231165,20,185855
19,13,1 1 1 1 1 1 1 2 1 1 1 1 6,1640147,19,-1070035,-1640147,1070035,-1.53279752531,20,286463
19,13,1 1 1 1 1 1 1 2 1 1 1 2 5,1648339,19,-1070035,-1648339,1070035,-1.54045334966,20,589567
19,13,1 1 1 1 1 1 1 2 1 1 1 3 4,1664723,19,-1070035,-1664723,1070035,-1.55576499834,20,147199
19,13,1 1 1 1 1 1 1 2 1 1 1 4 3,1697491,19,-1070035,-1697491,1070035,-1.58638829571,20,311039
19,13,1 1 1 1 1 1 1 2 1 1 1 5 2,1763027,19,-1070035,-1763027,1070035,-1.64763489045,20,638719
19,13,1 1 1 1 1 1 1 2 1 1 2 1 5,1660627,19,-1070035,-1660627,1070035,-1.55193708617,20,519935
19,13,1 1 1 1 1 1 1 2 1 1 2 2 4,1677011,19,-1070035,-1677011,1070035,-1.56724873485,20,77567
19,13,1 1 1 1 1 1 1 2 1 1 2 3 3,1709779,19,-1070035,-1709779,1070035,-1.59787203222,20,241407
19,13,1 1 1 1 1 1 1 2 1 1 2 4 2,1775315,19,-1070035,-355063,214007,-1.65911862696,20,569087
19,13,1 1 1 1 1 1 1 2 1 1 3 1 4,1701587,19,-1070035,-1701587,1070035,-1.59021620788,20,986879
19,13,1 1 1 1 1 1 1 2 1 1 3 2 3,1734355,19,-1070035,-346871,214007,-1.62083950525,20,102143
19,13,1 1 1 1 1 1 1 2 1 1 3 3 2,1799891,19,-1070035,-1799891,1070035,-1.68208609999,20,429823
19,13,1 1 1 1 1 1 1 2 1 1 4 1 3,1783507,19,-1070035,-1783507,1070035,-1.6667744513,20,872191
19,13,1 1 1 1 1 1 1 2 1 1 4 2 2,1849043,19,-1070035,-1849043,1070035,-1.72802104604,20,151295
19,13,1 1 1 1 1 1 1 2 1 1 5 1 2,1947347,19,-1070035,-1947347,1070035,-1.81989093815,20,642815
19,13,1 1 1 1 1 1 1 2 1 2 1 1 5,1679059,19,-1070035,-1679059,1070035,-1.56916269094,20,939775
19,13,1 1 1 1 1 1 1 2 1 2 1 2 4,1695443,19,-1070035,-1695443,1070035,-1.58447433962,20,497407
19,13,1 1 1 1 1 1 1 2 1 2 1 3 3,1728211,19,-1070035,-1728211,1070035,-1.61509763699,20,661247
19,13,1 1 1 1 1 1 1 2 1 2 1 4 2,1793747,19,-1070035,-1793747,1070035,-1.67634423173,20,988927
19,13,1 1 1 1 1 1 1 2 1 2 2 1 4,1720019,19,-1070035,-1720019,1070035,-1.60744181265,20,358143
19,13,1 1 1 1 1 1 1 2 1 2 2 2 3,1752787,19,-1070035,-1752787,1070035,-1.63806511002,20,521983
19,13,1 1 1 1 1 1 1 2 1 2 2 3 2,1818323,19,-1070035,-1818323,1070035,-1.69931170476,20,849663
19,13,1 1 1 1 1 1 1 2 1 2 3 1 3,1801939,19,-1070035,-1801939,1070035,-1.68400005607,20,243455
19,13,1 1 1 1 1 1 1 2 1 2 3 2 2,1867475,19,-1070035,-373495,214007,-1.74524665081,20,571135
19,13,1 1 1 1 1 1 1 2 1 2 4 1 2,1965779,19,-1070035,-1965779,1070035,-1.83711654292,20,14079
19,13,1 1 1 1 1 1 1 2 1 3 1 1 4,1756883,19,-1070035,-1756883,1070035,-1.64189302219,20,149247
19,13,1 1 1 1 1 1 1 2 1 3 1 2 3,1789651,19,-1070035,-1789651,1070035,-1.67251631956,20,313087
19,13,1 1 1 1 1 1 1 2 1 3 1 3 2,1855187,19,-1070035,-1855187,1070035,-1.7337629143,20,640767
19,13,1 1 1 1 1 1 1 2 1 3 2 1 3,1838803,19,-1070035,-1838803,1070035,-1.71845126561,20,34559
19,13,1 1 1 1 1 1 1 2 1 3 2 2 2,1904339,19,-1070035,-1904339,1070035,-1.77969786035,20,362239
19,13,1 1 1 1 1 1 1 2 1 3 3 1 2,2002643,19,-1070035,-2002643,1070035,-1.87156775246,20,853759
19,13,1 1 1 1 1 1 1 2 1 4 1 1 3,1912531,19,-1070035,-1912531,1070035,-1.78735368469,20,665343
19,13,1 1 1 1 1 1 1 2 1 4 1 2 2,1978067,19,-1070035,-1978067,1070035,-1.84860027943,20,993023
19,13,1 1 1 1 1 1 1 2 1 4 2 1 2,2076371,19,-1070035,-2076371,1070035,-1.94047017154,20,435967
19,13,1 1 1 1 1 1 1 2 1 5 1 1 2,2223827,19,-1070035,-2223827,1070035,-2.0782750097,20,648959
19,13,1 1 1 1 1 1 1 2 2 1 1 1 5,1706707,19,-1070035,-1706707,1070035,-1.59500109809,20,520959
19,13,1 1 1 1 1 1 1 2 2 1 1 2 4,1723091,19,-1070035,-1723091,1070035,-1.61031274678,20,78591
19,13,1 1 1 1 1 1 1 2 2 1 1 3 3,1755859,19,-1070035,-1755859,1070035,-1.64093604415,20,242431
19,13,1 1 1 1 1 1 1 2 2 1 1 4 2,1821395,19,-1070035,-364279,214007,-1.70218263889,20,570111
19,13,1 1 1 1 1 1 1 2 2 1 2 1 4,1747667,19,-1070035,-1747667,1070035,-1.63328021981,20,987903
19,13,1 1 1 1 1 1 1 2 2 1 2 2 3,1780435,19,-1070035,-356087,214007,-1.66390351717,20,103167
19,13,1 1 1 1 1 1 1 2 2 1 2 3 2,1845971,19,-1070035,-1845971,1070035,-1.72515011191,20,430847
19,13,1 1 1 1 1 1 1 2 2 1 3 1 3,1829587,19,-1070035,-1829587,1070035,-1.70983846323,20,873215
19,13,1 1 1 1 1 1 1 2 2 1 3 2 2,1895123,19,-1070035,-1895123,1070035,-1.77108505797,20,152319
19,13,1 1 1 1 1 1 1 2 2 1 4 1 2,1993427,19,-1070035,-1993427,1070035,-1.86295495007,20,643839
19,13,1 1 1 1 1 1 1 2 2 2 1 1 4,1784531,19,-1070035,-1784531,1070035,-1.66773142935,20,779007
19,13,1 1 1 1 1 1 1 2 2 2 1 2 3,1817299,19,-1070035,-1817299,1070035,-1.69835472671,20,942847
19,13,1 1 1 1 1 1 1 2 2 2 1 3 2,1882835,19,-1070035,-376567,214007,-1.75960132145,20,221951
19,13,1 1 1 1 1 1 1 2 2 2 2 1 3,1866451,19,-1070035,-1866451,1070035,-1.74428967277,20,664319
19,13,1 1 1 1 1 1 1 2 2 2 2 2 2,1931987,19,-1070035,-1931987,1070035,-1.80553626751,20,991999
19,13,1 1 1 1 1 1 1 2 2 2 3 1 2,2030291,19,-1070035,-2030291,1070035,-1.89740615961,20,434943
19,13,1 1 1 1 1 1 1 2 2 3 1 1 3,1940179,19,-1070035,-1940179,1070035,-1.81319209185,20,246527
19,13,1 1 1 1 1 1 1 2 2 3 1 2 2,2005715,19,-1070035,-401143,214007,-1.87443868659,20,574207
19,13,1 1 1 1 1 1 1 2 2 3 2 1 2,2104019,19,-1070035,-2104019,1070035,-1.96630857869,20,17151
19,13,1 1 1 1 1 1 1 2 2 4 1 1 2,2251475,19,-1070035,-450295,214007,-2.10411341685,20,230143
19,13,1 1 1 1 1 1 1 2 3 1 1 1 4,1839827,19,-1070035,-1839827,1070035,-1.71940824366,20,989951
19,13,1 1 1 1 1 1 1 2 3 1 1 2 3,1872595,19,-1070035,-374519,214007,-1.75003154102,20,105215
19,13,1 1 1 1 1 1 1 2 3 1 1 3 2,1938131,19,-1070035,-1938131,1070035,-1.81127813576,20,432895
19,13,1 1 1 1 1 1 1 2 3 1 2 1 3,1921747,19,-1070035,-1921747,1070035,-1.79596648708,20,875263
19,13,1 1 1 1 1 1 1 2 3 1 2 2 2,1987283,19,-1070035,-1987283,1070035,-1.85721308182,20,154367
19,13,1 1 1 1 1 1 1 2 3 1 3 1 2,2085587,19,-1070035,-2085587,1070035,-1.94908297392,20,645887
19,13,1 1 1 1 1 1 1 2 3 2 1 1 3,1995475,19,-1070035,-399095,214007,-1.86486890616,20,457471
19,13,1 1 1 1 1 1 1 2 3 2 1 2 2,2061011,19,-1070035,-2061011,1070035,-1.92611550089,20,785151
19,13,1 1 1 1 1 1 1 2 3 2 2 1 2,2159315,19,-1070035,-431863,214007,-2.017985393,20,228095
19,13,1 1 1 1 1 1 1 2 3 3 1 1 2,2306771,19,-1070035,-2306771,1070035,-2.15579023116,20,441087
19,13,1 1 1 1 1 1 1 2 4 1 1 1 3,2106067,19,-1070035,-2106067,1070035,-1.96822253478,20,879359
19,13,1 1 1 1 1 1 1 2 4 1 1 2 2,2171603,19,-1070035,-2171603,1070035,-2.02946912951,20,158463
19,13,1 1 1 1 1 1 1 2 4 1 2 1 2,2269907,19,-1070035,-2269907,1070035,-2.12133902162,20,649983
19,13,1 1 1 1 1 1 1 2 4 2 1 1 2,2417363,19,-1070035,-2417363,1070035,-2.25914385978,20,862975
19,13,1 1 1 1 1 1 1 2 5 1 1 1 2,2638547,19,-1070035,-2638547,1070035,-2.46585111702,20,658175
19,13,1 1 1 1 1 1 1 3 1 1 1 1 5,1748179,19,-1070035,-1748179,1070035,-1.63375870883,20,417023
19,13,1 1 1 1 1 1 1 3 1 1 1 2 4,1764563,19,-1070035,-1764563,1070035,-1.64907035751,20,1023231
19,13,1 1 1 1 1 1 1 3 1 1 1 3 3,1797331,19,-1070035,-1797331,1070035,-1.67969365488,20,138495
19,13,1 1 1 1 1 1 1 3 1 1 1 4 2,1862867,19,-1070035,-1862867,1070035,-1.74094024962,20,466175
19,13,1 1 1 1 1 1 1 3 1 1 2 1 4,1789139,19,-1070035,-1789139,1070035,-1.67203783054,20,883967
19,13,1 1 1 1 1 1 1 3 1 1 2 2 3,1821907,19,-1070035,-1821907,1070035,-1.70266112791,20,1047807
19,13,1 1 1 1 1 1 1 3 1 1 2 3 2,1887443,19,-1070035,-1887443,1070035,-1.76390772264,20,326911
19,13,1 1 1 1 1 1 1 3 1 1 3 1 3,1871059,19,-1070035,-1871059,1070035,-1.74859607396,20,769279
19,13,1 1 1 1 1 1 1 3 1 1 3 2 2,1936595,19,-1070035,-387319,214007,-1.8098426687,20,48383
19,13,1 1 1 1 1 1 1 3 1 1 4 1 2,2034899,19,-1070035,-2034899,1070035,-1.9017125608,20,539903
19,13,1 1 1 1 1 1 1 3 1 2 1 1 4,1826003,19,-1070035,-1826003,1070035,-1.70648904008,20,675071
19,13,1 1 1 1 1 1 1 3 1 2 1 2 3,1858771,19,-1070035,-1858771,1070035,-1.73711233745,20,838911
19,13,1 1 1 1 1 1 1 3 1 2 1 3 2,1924307,19,-1070035,-1924307,1070035,-1.79835893218,20,118015
19,13,1 1 1 1 1 1 1 3 1 2 2 1 3,1907923,19,-1070035,-1907923,1070035,-1.7830472835,20,560383
19,13,1 1 1 1 1 1 1 3 1 2 2 2 2,1973459,19,-1070035,-1973459,1070035,-1.84429387824,20,888063
19,13,1 1 1 1 1 1 1 3 1 2 3 1 2,2071763,19,-1070035,-2071763,1070035,-1.93616377034,20,331007
19,13,1 1 1 1 1 1 1 3 1 3 1 1 3,1981651,19,-1070035,-1981651,1070035,-1.85194970258,20,142591
19,13,1 1 1 1 1 1 1 3 1 3 1 2 2,2047187,19,-1070035,-2047187,1070035,-1.91319629732,20,470271
19,13,1 1 1 1 1 1 1 3 1 3 2 1 2,2145491,19,-1070035,-2145491,1070035,-2.00506618942,20,961791
19,13,1 1 1 1 1 1 1 3 1 4 1 1 2,2292947,19,-1070035,-2292947,1070035,-2.14287102758,20,126207
19,13,1 1 1 1 1 1 1 3 2 1 1 1 4,1881299,19,-1070035,-1881299,1070035,-1.75816585439,20,886015
19,13,1 1 1 1 1 1 1 3 2 1 1 2 3,1914067,19,-1070035,-1914067,1070035,-1.78878915176,20,1279
19,13,1 1 1 1 1 1 1 3 2 1 1 3 2,1979603,19,-1070035,-1979603,1070035,-1.85003574649,20,328959
19,13,1 1 1 1 1 1 1 3 2 1 2 1 3,1963219,19,-1070035,-1963219,1070035,-1.83472409781,20,771327
19,13,1 1 1 1 1 1 1 3 2 1 2 2 2,2028755,19,-1070035,-405751,214007,-1.89597069255,20,50431
19,13,1 1 1 1 1 1 1 3 2 1 3 1 2,2127059,19,-1070035,-2127059,1070035,-1.98784058465,20,541951
19,13,1 1 1 1 1 1 1 3 2 2 1 1 3,2036947,19,-1070035,-2036947,1070035,-1.90362651689,20,353535
19,13,1 1 1 1 1 1 1 3 2 2 1 2 2,2102483,19,-1070035,-2102483,1070035,-1.96487311163,20,681215
19,13,1 1 1 1 1 1 1 3 2 2 2 1 2,2200787,19,-1070035,-2200787,1070035,-2.05674300373,20,124159
19,13,1 1 1 1 1 1 1 3 2 3 1 1 2,2348243,19,-1070035,-2348243,1070035,-2.19454784189,20,337151
19,13,1 1 1 1 1 1 1 3 3 1 1 1 3,2147539,19,-1070035,-2147539,1070035,-2.00698014551,20,775423
19,13,1 1 1 1 1 1 1 3 3 1 1 2 2,2213075,19,-1070035,-442615,214007,-2.06822674025,20,54527
19,13,1 1 1 1 1 1 1 3 3 1 2 1 2,2311379,19,-1070035,-2311379,1070035,-2.16009663235,20,546047
19,13,1 1 1 1 1 1 1 3 3 2 1 1 2,2458835,19,-1070035,-491767,214007,-2.29790147051,20,759039
19,13,1 1 1 1 1 1 1 3 4 1 1 1 2,2680019,19,-1070035,-2680019,1070035,-2.50460872775,20,554239
19,13,1 1 1 1 1 1 1 4 1 1 1 1 4,1964243,19,-1070035,-1964243,1070035,-1.83568107585,20,678143
19,13,1 1 1 1 1 1 1 4 1 1 1 2 3,1997011,19,-1070035,-1997011,1070035,-1.86630437322,20,841983
19,13,1 1 1 1 1 1 1 4 1 1 1 3 2,2062547,19,-1070035,-2062547,1070035,-1.92755096796,20,121087
19,13,1 1 1 1 1 1 1 4 1 1 2 1 3,2046163,19,-1070035,-2046163,1070035,-1.91223931927,20,563455
19,13,1 1 1 1 1 1 1 4 1 1 2 2 2,2111699,19,-1070035,-2111699,1070035,-1.97348591401,20,891135
19,13,1 1 1 1 1 1 1 4 1 1 3 1 2,2210003,19,-1070035,-2210003,1070035,-2.06535580612,20,334079
19,13,1 1 1 1 1 1 1 4 1 2 1 1 3,2119891,19,-1070035,-2119891,1070035,-1.98114173835,20,145663
19,13,1 1 1 1 1 1 1 4 1 2 1 2 2,2185427,19,-1070035,-2185427,1070035,-2.04238833309,20,473343
19,13,1 1 1 1 1 1 1 4 1 2 2 1 2,2283731,19,-1070035,-2283731,1070035,-2.1342582252,20,964863
19,13,1 1 1 1 1 1 1 4 1 3 1 1 2,2431187,19,-1070035,-2431187,1070035,-2.27206306336,20,129279
19,13,1 1 1 1 1 1 1 4 2 1 1 1 3,2230483,19,-1070035,-2230483,1070035,-2.08449536697,20,567551
19,13,1 1 1 1 1 1 1 4 2 1 1 2 2,2296019,19,-1070035,-2296019,1070035,-2.14574196171,20,895231
19,13,1 1 1 1 1 1 1 4 2 1 2 1 2,2394323,19,-1070035,-2394323,1070035,-2.23761185382,20,338175
19,13,1 1 1 1 1 1 1 4 2 2 1 1 2,2541779,19,-1070035,-2541779,1070035,-2.37541669198,20,551167
19,13,1 1 1 1 1 1 1 4 3 1 1 1 2,2762963,19,-1070035,-2762963,1070035,-2.58212394922,20,346367
19,13,1 1 1 1 1 1 1 5 1 1 1 1 3,2396371,19,-1070035,-2396371,1070035,-2.2395258099,20,151807
19,13,1 1 1 1 1 1 1 5 1 1 1 2 2,2461907,19,-1070035,-2461907,1070035,-2.30077240464,20,479487
19,13,1 1 1 1 1 1 1 5 1 1 2 1 2,2560211,19,-1070035,-2560211,1070035,-2.39264229675,20,971007
19,13,1 1 1 1 1 1 1 5 1 2 1 1 2,2707667,19,-1070035,-2707667,1070035,-2.53044713491,20,135423
19,13,1 1 1 1 1 1 1 5 2 1 1 1 2,2928851,19,-1070035,-2928851,1070035,-2.73715439215,20,979199
19,13,1 1 1 1 1 1 1 6 1 1 1 1 2,3260627,19,-1070035,-3260627,1070035,-3.047215278,20,147711
19,13,1 1 1 1 1 1 2 1 1 1 1 1 6,1671251,19,-1070035,-1671251,1070035,-1.56186573336,20,994943
19,13,1 1 1 1 1 1 2 1 1 1 1 2 5,1679443,19,-1070035,-1679443,1070035,-1.56952155771,20,249471
19,13,1 1 1 1 1 1 2 1 1 1 1 3 4,1695827,19,-1070035,-1695827,1070035,-1.58483320639,20,855679
19,13,1 1 1 1 1 1 2 1 1 1 1 4 3,1728595,19,-1070035,-345719,214007,-1.61545650376,20,1019519
19,13,1 1 1 1 1 1 2 1 1 1 1 5 2,1794131,19,-1070035,-1794131,1070035,-1.6767030985,20,298623
19,13,1 1 1 1 1 1 2 1 1 1 2 1 5,1691731,19,-1070035,-1691731,1070035,-1.58100529422,20,179839
19,13,1 1 1 1 1 1 2 1 1 1 2 2 4,1708115,19,-1070035,-341623,214007,-1.5963169429,20,786047
19,13,1 1 1 1 1 1 2 1 1 1 2 3 3,1740883,19,-1070035,-1740883,1070035,-1.62694024027,20,949887
19,13,1 1 1 1 1 1 2 1 1 1 2 4 2,1806419,19,-1070035,-1806419,1070035,-1.68818683501,20,228991
19,13,1 1 1 1 1 1 2 1 1 1 3 1 4,1732691,19,-1070035,-1732691,1070035,-1.61928441593,20,646783
19,13,1 1 1 1 1 1 2 1 1 1 3 2 3,1765459,19,-1070035,-1765459,1070035,-1.6499077133,20,810623
19,13,1 1 1 1 1 1 2 1 1 1 3 3 2,1830995,19,-1070035,-366199,214007,-1.71115430804,20,89727
19,13,1 1 1 1 1 1 2 1 1 1 4 1 3,1814611,19,-1070035,-1814611,1070035,-1.69584265935,20,532095
19,13,1 1 1 1 1 1 2 1 1 1 4 2 2,1880147,19,-1070035,-1880147,1070035,-1.75708925409,20,859775
19,13,1 1 1 1 1 1 2 1 1 1 5 1 2,1978451,19,-1070035,-1978451,1070035,-1.8489591462,20,302719
19,13,1 1 1 1 1 1 2 1 1 2 1 1 5,1710163,19,-1070035,-1710163,1070035,-1.59823089899,20,599679
19,13,1 1 1 1 1 1 2 1 1 2 1 2 4,1726547,19,-1070035,-1726547,1070035,-1.61354254767,20,157311
19,13,1 1 1 1 1 1 2 1 1 2 1 3 3,1759315,19,-1070035,-351863,214007,-1.64416584504,20,321151
19,13,1 1 1 1 1 1 2 1 1 2 1 4 2,1824851,19,-1070035,-1824851,1070035,-1.70541243978,20,648831
19,13,1 1 1 1 1 1 2 1 1 2 2 1 4,1751123,19,-1070035,-1751123,1070035,-1.6365100207,20,18047
19,13,1 1 1 1 1 1 2 1 1 2 2 2 3,1783891,19,-1070035,-1783891,1070035,-1.66713331807,20,181887
19,13,1 1 1 1 1 1 2 1 1 2 2 3 2,1849427,19,-1070035,-1849427,1070035,-1.72837991281,20,509567
19,13,1 1 1 1 1 1 2 1 1 2 3 1 3,1833043,19,-1070035,-1833043,1070035,-1.71306826412,20,951935
19,13,1 1 1 1 1 1 2 1 1 2 3 2 2,1898579,19,-1070035,-1898579,1070035,-1.77431485886,20,231039
19,13,1 1 1 1 1 1 2 1 1 2 4 1 2,1996883,19,-1070035,-1996883,1070035,-1.86618475097,20,722559
19,13,1 1 1 1 1 1 2 1 1 3 1 1 4,1787987,19,-1070035,-1787987,1070035,-1.67096123024,20,857727
19,13,1 1 1 1 1 1 2 1 1 3 1 2 3,1820755,19,-1070035,-364151,214007,-1.70158452761,20,1021567
19,13,1 1 1 1 1 1 2 1 1 3 1 3 2,1886291,19,-1070035,-1886291,1070035,-1.76283112235,20,300671
19,13,1 1 1 1 1 1 2 1 1 3 2 1 3,1869907,19,-1070035,-1869907,1070035,-1.74751947366,20,743039
19,13,1 1 1 1 1 1 2 1 1 3 2 2 2,1935443,19,-1070035,-1935443,1070035,-1.8087660684,20,22143
19,13,1 1 1 1 1 1 2 1 1 3 3 1 2,2033747,19,-1070035,-2033747,1070035,-1.90063596051,20,513663
19,13,1 1 1 1 1 1 2 1 1 4 1 1 3,1943635,19,-1070035,-388727,214007,-1.81642189274,20,325247
19,13,1 1 1 1 1 1 2 1 1 4 1 2 2,2009171,19,-1070035,-2009171,1070035,-1.87766848748,20,652927
19,13,1 1 1 1 1 1 2 1 1 4 2 1 2,2107475,19,-1070035,-421495,214007,-1.96953837959,20,95871
19,13,1 1 1 1 1 1 2 1 1 5 1 1 2,2254931,19,-1070035,-2254931,1070035,-2.10734321775,20,308863
19,13,1 1 1 1 1 1 2 1 2 1 1 1 5,1737811,19,-1070035,-1737811,1070035,-1.62406930614,20,180863
19,13,1 1 1 1 1 1 2 1 2 1 1 2 4,1754195,19,-1070035,-350839,214007,-1.63938095483,20,787071
19,13,1 1 1 1 1 1 2 1 2 1 1 3 3,1786963,19,-1070035,-1786963,1070035,-1.6700042522,20,950911
19,13,1 1 1 1 1 1 2 1 2 1 1 4 2,1852499,19,-1070035,-1852499,1070035,-1.73125084693,20,230015
19,13,1 1 1 1 1 1 2 1 2 1 2 1 4,1778771,19,-1070035,-1778771,1070035,-1.66234842786,20,647807
19,13,1 1 1 1 1 1 2 1 2 1 2 2 3,1811539,19,-1070035,-1811539,1070035,-1.69297172522,20,811647
19,13,1 1 1 1 1 1 2 1 2 1 2 3 2,1877075,19,-1070035,-375415,214007,-1.75421831996,20,90751
19,13,1 1 1 1 1 1 2 1 2 1 3 1 3,1860691,19,-1070035,-1860691,1070035,-1.73890667128,20,533119
19,13,1 1 1 1 1 1 2 1 2 1 3 2 2,1926227,19,-1070035,-1926227,1070035,-1.80015326601,20,860799
19,13,1 1 1 1 1 1 2 1 2 1 4 1 2,2024531,19,-1070035,-2024531,1070035,-1.89202315812,20,303743
19,13,1 1 1 1 1 1 2 1 2 2 1 1 4,1815635,19,-1070035,-363127,214007,-1.6967996374,20,438911
19,13,1 1 1 1 1 1 2 1 2 2 1 2 3,1848403,19,-1070035,-1848403,1070035,-1.72742293476,20,602751
19,13,1 1 1 1 1 1 2 1 2 2 1 3 2,1913939,19,-1070035,-1913939,1070035,-1.7886695295,20,930431
19,13,1 1 1 1 1 1 2 1 2 2 2 1 3,1897555,19,-1070035,-379511,214007,-1.77335788082,20,324223
19,13,1 1 1 1 1 1 2 1 2 2 2 2 2,1963091,19,-1070035,-1963091,1070035,-1.83460447555,20,651903
19,13,1 1 1 1 1 1 2 1 2 2 3 1 2,2061395,19,-1070035,-412279,214007,-1.92647436766,20,94847
19,13,1 1 1 1 1 1 2 1 2 3 1 1 3,1971283,19,-1070035,-1971283,1070035,-1.8422602999,20,955007
19,13,1 1 1 1 1 1 2 1 2 3 1 2 2,2036819,19,-1070035,-2036819,1070035,-1.90350689463,20,234111
19,13,1 1 1 1 1 1 2 1 2 3 2 1 2,2135123,19,-1070035,-2135123,1070035,-1.99537678674,20,725631
