src,dst,count,source_events,empirical_probability
K13:L9:b1,K5:L4:b2,1,4707,0.00021244954323348204
K11:L8:b1,K10:L7:b2,1,1577,0.0006341154090044388
K9:L6:b1,K8:L6:b2,1,6235,0.00016038492381716118
K10:L9:b1,K16:L13:b1,1,78,0.01282051282051282
K9:L6:b1,K9:L6:b1,1,6235,0.00016038492381716118
K11:L10:b1,K16:L14:b1,1,77,0.012987012987012988
K9:L6:b1,K4:L3:b2,1,6235,0.00016038492381716118
K11:L7:b1,K11:L8:b1,1,9499,0.00010527423939362039
K14:L9:b1,K10:L8:b1,1,12291,8.136034496786266e-05
K16:L11:b1,K13:L10:b1,1,7076,0.00014132278123233464
K11:L7:b1,K11:L9:b1,1,9499,0.00010527423939362039
K11:L7:b1,K15:L12:b1,1,9499,0.00010527423939362039
K6:L4:b1,K3:L2:b4,1,14347,6.970098278385725e-05
K16:L11:b1,K11:L8:b1,1,7076,0.00014132278123233464
K13:L9:b1,K11:L8:b1,1,4707,0.00021244954323348204
K6:L4:b1,K9:L6:b2,1,14347,6.970098278385725e-05
K11:L7:b1,K13:L10:b1,1,9499,0.00010527423939362039
K9:L6:b1,K6:L5:b1,1,6235,0.00016038492381716118
K11:L7:b1,K14:L13:b1,1,9499,0.00010527423939362039
K11:L7:b1,K6:L4:b2,1,9499,0.00010527423939362039
K10:L7:b1,K9:L6:b2,1,3416,0.0002927400468384075
K9:L6:b2,K16:L11:b1,1,84,0.011904761904761904
K6:L4:b1,K6:L5:b2,1,14347,6.970098278385725e-05
